Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.625 [0.610 - 0.642],0.589 [0.586 - 0.591],0.591 [0.559 - 0.615],0.589 [0.586 - 0.591],0.009 [0.008 - 0.009],0.180 [0.149 - 0.204],0.017 [0.016 - 0.018]
Demographic,0.707 [0.695 - 0.720],0.649 [0.647 - 0.651],0.648 [0.624 - 0.666],0.649 [0.647 - 0.651],0.011 [0.010 - 0.012],0.297 [0.273 - 0.315],0.022 [0.021 - 0.023]
Metabolite+Demographic,0.711 [0.696 - 0.724],0.660 [0.658 - 0.662],0.660 [0.632 - 0.676],0.660 [0.658 - 0.662],0.012 [0.011 - 0.012],0.320 [0.293 - 0.336],0.023 [0.022 - 0.024]
