Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.590 [0.566 - 0.603],0.568 [0.566 - 0.570],0.566 [0.530 - 0.594],0.568 [0.566 - 0.570],0.005 [0.005 - 0.006],0.134 [0.097 - 0.163],0.010 [0.010 - 0.011]
Demographic,0.604 [0.585 - 0.619],0.575 [0.573 - 0.577],0.576 [0.539 - 0.601],0.575 [0.573 - 0.577],0.005 [0.005 - 0.006],0.151 [0.113 - 0.176],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.610 [0.589 - 0.627],0.577 [0.575 - 0.580],0.574 [0.539 - 0.605],0.577 [0.575 - 0.580],0.005 [0.005 - 0.006],0.151 [0.116 - 0.182],0.011 [0.010 - 0.012]
