Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.633 [0.601 - 0.669],0.604 [0.603 - 0.606],0.612 [0.560 - 0.664],0.604 [0.603 - 0.606],0.002 [0.002 - 0.002],0.216 [0.164 - 0.269],0.004 [0.003 - 0.005]
Demographic,0.782 [0.755 - 0.810],0.714 [0.712 - 0.716],0.713 [0.647 - 0.772],0.714 [0.712 - 0.716],0.003 [0.003 - 0.004],0.428 [0.361 - 0.486],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.794 [0.763 - 0.823],0.724 [0.722 - 0.726],0.724 [0.655 - 0.791],0.724 [0.722 - 0.726],0.003 [0.003 - 0.004],0.447 [0.380 - 0.515],0.007 [0.006 - 0.007]
