Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.689 [0.670 - 0.707],0.642 [0.641 - 0.645],0.642 [0.606 - 0.683],0.642 [0.641 - 0.645],0.005 [0.005 - 0.006],0.285 [0.248 - 0.325],0.010 [0.009 - 0.012]
Demographic,0.663 [0.643 - 0.681],0.616 [0.614 - 0.618],0.611 [0.578 - 0.657],0.616 [0.614 - 0.618],0.005 [0.004 - 0.005],0.228 [0.193 - 0.273],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.729 [0.709 - 0.749],0.659 [0.657 - 0.661],0.657 [0.627 - 0.693],0.659 [0.657 - 0.661],0.006 [0.005 - 0.006],0.316 [0.287 - 0.353],0.011 [0.010 - 0.012]
