Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.780 [0.757 - 0.804],0.718 [0.716 - 0.720],0.715 [0.681 - 0.759],0.718 [0.716 - 0.720],0.005 [0.005 - 0.006],0.433 [0.399 - 0.477],0.010 [0.009 - 0.012]
Demographic,0.724 [0.701 - 0.747],0.661 [0.660 - 0.663],0.664 [0.625 - 0.701],0.662 [0.660 - 0.663],0.004 [0.004 - 0.005],0.326 [0.287 - 0.362],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.804 [0.781 - 0.824],0.739 [0.738 - 0.741],0.736 [0.705 - 0.783],0.739 [0.738 - 0.741],0.006 [0.005 - 0.007],0.476 [0.445 - 0.522],0.012 [0.011 - 0.013]
