Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.624 [0.588 - 0.668],0.601 [0.600 - 0.603],0.605 [0.538 - 0.686],0.601 [0.600 - 0.603],0.001 [0.001 - 0.001],0.206 [0.138 - 0.287],0.002 [0.002 - 0.003]
Demographic,0.571 [0.526 - 0.607],0.536 [0.534 - 0.538],0.538 [0.460 - 0.603],0.536 [0.534 - 0.538],0.001 [0.001 - 0.001],0.074 [-0.005 - 0.138],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.623 [0.587 - 0.659],0.593 [0.591 - 0.595],0.594 [0.522 - 0.673],0.593 [0.591 - 0.595],0.001 [0.001 - 0.001],0.188 [0.115 - 0.267],0.002 [0.002 - 0.003]
