Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.414 [0.365 - 0.469],0.431 [0.429 - 0.433],0.416 [0.337 - 0.531],0.431 [0.429 - 0.433],0.000 [0.000 - 0.001],-0.153 [-0.232 - -0.039],0.001 [0.001 - 0.001]
Demographic,0.685 [0.639 - 0.725],0.622 [0.620 - 0.624],0.651 [0.555 - 0.752],0.622 [0.620 - 0.624],0.001 [0.001 - 0.001],0.272 [0.177 - 0.374],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.666 [0.624 - 0.703],0.621 [0.619 - 0.623],0.621 [0.522 - 0.696],0.621 [0.619 - 0.623],0.001 [0.001 - 0.001],0.242 [0.143 - 0.316],0.002 [0.001 - 0.002]
