Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.652 [0.628 - 0.685],0.588 [0.586 - 0.590],0.588 [0.536 - 0.642],0.588 [0.586 - 0.590],0.002 [0.002 - 0.003],0.175 [0.124 - 0.229],0.005 [0.004 - 0.005]
Demographic,0.671 [0.641 - 0.701],0.612 [0.610 - 0.614],0.606 [0.541 - 0.671],0.612 [0.610 - 0.614],0.003 [0.002 - 0.003],0.217 [0.153 - 0.284],0.005 [0.004 - 0.006]
Metabolite+Demographic,0.706 [0.675 - 0.737],0.645 [0.643 - 0.647],0.640 [0.572 - 0.703],0.645 [0.643 - 0.647],0.003 [0.003 - 0.003],0.284 [0.217 - 0.347],0.006 [0.005 - 0.007]
