Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.571 [0.539 - 0.599],0.559 [0.556 - 0.560],0.564 [0.513 - 0.612],0.559 [0.556 - 0.560],0.002 [0.002 - 0.002],0.122 [0.071 - 0.170],0.004 [0.004 - 0.005]
Demographic,0.672 [0.647 - 0.696],0.629 [0.627 - 0.631],0.633 [0.590 - 0.673],0.629 [0.627 - 0.631],0.003 [0.002 - 0.003],0.261 [0.219 - 0.302],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.662 [0.639 - 0.683],0.620 [0.618 - 0.622],0.623 [0.574 - 0.669],0.620 [0.618 - 0.622],0.003 [0.002 - 0.003],0.243 [0.195 - 0.289],0.005 [0.005 - 0.006]
