Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.547 [0.511 - 0.580],0.534 [0.532 - 0.536],0.535 [0.466 - 0.602],0.534 [0.532 - 0.536],0.001 [0.001 - 0.001],0.069 [-0.000 - 0.135],0.002 [0.002 - 0.003]
Demographic,0.625 [0.599 - 0.656],0.602 [0.600 - 0.604],0.605 [0.537 - 0.659],0.602 [0.600 - 0.604],0.002 [0.001 - 0.002],0.206 [0.139 - 0.262],0.003 [0.003 - 0.003]
Metabolite+Demographic,0.645 [0.613 - 0.667],0.615 [0.614 - 0.617],0.619 [0.552 - 0.678],0.615 [0.613 - 0.617],0.002 [0.001 - 0.002],0.234 [0.168 - 0.293],0.003 [0.003 - 0.004]
