Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.628 [0.620 - 0.636],0.591 [0.589 - 0.593],0.591 [0.579 - 0.605],0.591 [0.588 - 0.593],0.043 [0.041 - 0.044],0.182 [0.168 - 0.197],0.080 [0.077 - 0.082]
Demographic,0.683 [0.676 - 0.691],0.639 [0.636 - 0.641],0.638 [0.626 - 0.649],0.639 [0.637 - 0.641],0.052 [0.050 - 0.054],0.276 [0.264 - 0.288],0.096 [0.093 - 0.099]
Metabolite+Demographic,0.690 [0.682 - 0.697],0.639 [0.638 - 0.642],0.639 [0.627 - 0.651],0.639 [0.638 - 0.642],0.052 [0.050 - 0.054],0.278 [0.266 - 0.290],0.096 [0.093 - 0.100]
