Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.473 [0.449 - 0.499],0.481 [0.479 - 0.483],0.484 [0.450 - 0.519],0.481 [0.479 - 0.483],0.003 [0.002 - 0.003],-0.035 [-0.069 - -0.000],0.005 [0.004 - 0.006]
Demographic,0.534 [0.513 - 0.557],0.527 [0.525 - 0.529],0.525 [0.487 - 0.570],0.527 [0.525 - 0.529],0.003 [0.003 - 0.003],0.053 [0.014 - 0.097],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.514 [0.494 - 0.535],0.522 [0.520 - 0.524],0.524 [0.483 - 0.563],0.522 [0.520 - 0.524],0.003 [0.003 - 0.003],0.047 [0.005 - 0.084],0.006 [0.005 - 0.007]
