Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.604 [0.595 - 0.612],0.575 [0.573 - 0.577],0.575 [0.560 - 0.589],0.575 [0.572 - 0.577],0.032 [0.031 - 0.033],0.150 [0.135 - 0.164],0.061 [0.059 - 0.063]
Demographic,0.667 [0.660 - 0.674],0.617 [0.616 - 0.620],0.618 [0.603 - 0.631],0.618 [0.616 - 0.620],0.038 [0.037 - 0.040],0.236 [0.220 - 0.249],0.072 [0.070 - 0.075]
Metabolite+Demographic,0.669 [0.661 - 0.676],0.623 [0.622 - 0.626],0.624 [0.608 - 0.635],0.623 [0.621 - 0.626],0.039 [0.038 - 0.040],0.247 [0.232 - 0.259],0.074 [0.072 - 0.076]
