Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.678 [0.645 - 0.699],0.625 [0.623 - 0.628],0.628 [0.548 - 0.667],0.625 [0.623 - 0.627],0.002 [0.002 - 0.002],0.252 [0.173 - 0.294],0.004 [0.004 - 0.005]
Demographic,0.688 [0.659 - 0.714],0.655 [0.653 - 0.657],0.653 [0.602 - 0.704],0.655 [0.653 - 0.657],0.002 [0.002 - 0.003],0.307 [0.258 - 0.358],0.005 [0.004 - 0.006]
Metabolite+Demographic,0.732 [0.698 - 0.754],0.664 [0.662 - 0.666],0.663 [0.598 - 0.709],0.664 [0.662 - 0.666],0.003 [0.002 - 0.003],0.328 [0.262 - 0.373],0.005 [0.004 - 0.006]
