Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.727 [0.706 - 0.751],0.665 [0.664 - 0.667],0.662 [0.615 - 0.714],0.665 [0.664 - 0.667],0.004 [0.003 - 0.004],0.327 [0.281 - 0.379],0.007 [0.006 - 0.008]
Demographic,0.641 [0.611 - 0.670],0.600 [0.598 - 0.602],0.601 [0.548 - 0.655],0.600 [0.598 - 0.602],0.003 [0.002 - 0.003],0.201 [0.149 - 0.254],0.005 [0.005 - 0.006]
Metabolite+Demographic,0.730 [0.710 - 0.752],0.670 [0.669 - 0.672],0.671 [0.630 - 0.721],0.670 [0.669 - 0.672],0.004 [0.003 - 0.004],0.342 [0.300 - 0.393],0.007 [0.006 - 0.008]
