Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.646 [0.618 - 0.671],0.611 [0.609 - 0.613],0.615 [0.572 - 0.653],0.611 [0.609 - 0.613],0.004 [0.003 - 0.004],0.226 [0.182 - 0.263],0.008 [0.007 - 0.009]
Demographic,0.697 [0.675 - 0.719],0.649 [0.647 - 0.652],0.645 [0.606 - 0.687],0.649 [0.647 - 0.652],0.004 [0.004 - 0.005],0.293 [0.254 - 0.337],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.720 [0.695 - 0.740],0.661 [0.659 - 0.664],0.654 [0.622 - 0.696],0.661 [0.659 - 0.664],0.005 [0.004 - 0.005],0.315 [0.283 - 0.358],0.009 [0.009 - 0.011]
