Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.485 [0.457 - 0.516],0.491 [0.489 - 0.493],0.488 [0.442 - 0.540],0.491 [0.489 - 0.493],0.002 [0.001 - 0.002],-0.020 [-0.067 - 0.030],0.003 [0.003 - 0.004]
Demographic,0.552 [0.524 - 0.583],0.542 [0.540 - 0.544],0.538 [0.479 - 0.598],0.542 [0.540 - 0.544],0.002 [0.002 - 0.002],0.080 [0.021 - 0.141],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.539 [0.507 - 0.570],0.525 [0.524 - 0.528],0.524 [0.475 - 0.567],0.525 [0.523 - 0.528],0.002 [0.002 - 0.002],0.048 [-0.001 - 0.095],0.004 [0.003 - 0.005]
