Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.572 [0.541 - 0.601],0.548 [0.546 - 0.550],0.548 [0.506 - 0.599],0.548 [0.546 - 0.550],0.002 [0.002 - 0.003],0.096 [0.054 - 0.148],0.005 [0.004 - 0.005]
Demographic,0.629 [0.601 - 0.655],0.610 [0.608 - 0.612],0.610 [0.557 - 0.658],0.610 [0.608 - 0.612],0.003 [0.003 - 0.003],0.220 [0.169 - 0.267],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.639 [0.607 - 0.665],0.607 [0.605 - 0.609],0.605 [0.563 - 0.648],0.607 [0.605 - 0.610],0.003 [0.003 - 0.003],0.212 [0.171 - 0.256],0.006 [0.005 - 0.007]
