Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.10 [1.09-1.12],4.857e-27,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.10 [1.08-1.12],1.537e-24,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.10 [1.08-1.11],7.106e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.09 [1.08-1.11],1.125e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.09 [1.08-1.11],1.490e-24,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.08-1.11],2.651e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.09 [1.07-1.11],1.239e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.09 [1.07-1.11],7.727e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.09 [1.07-1.10],1.080e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.09 [1.07-1.10],1.986e-21,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.08 [1.07-1.10],4.127e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.08 [1.07-1.10],1.635e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-size,1.08 [1.06-1.10],2.496e-17,***,Average Diameter for VLDL Particles
S-LDL-TG%,1.08 [1.06-1.09],1.810e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.07 [1.06-1.09],1.326e-14,***,Triglycerides in Very Large VLDL
M-HDL-TG%,1.07 [1.06-1.09],9.659e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.07 [1.06-1.09],1.412e-15,***,Triglycerides in Small HDL
XS-VLDL-PL%,1.07 [1.05-1.09],8.513e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-P,1.07 [1.05-1.08],2.542e-12,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.07 [1.05-1.08],3.424e-12,***,Total-Lipids in Very Large VLDL
