Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.45 [1.34-1.57],6.284e-15,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.44 [1.33-1.55],3.052e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.40 [1.29-1.52],4.608e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.39 [1.29-1.50],1.096e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.38 [1.27-1.49],7.638e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.31 [1.21-1.42],1.333e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.31 [1.20-1.42],2.975e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.29 [1.19-1.40],1.121e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.26 [1.16-1.36],0.001,**,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.26 [1.15-1.37],0.041,*,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.25 [1.15-1.36],0.023,*,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.81 [0.75-0.86],4.431e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.81 [0.74-0.87],0.018,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC,0.80 [0.74-0.87],0.018,*,Free Cholesterol in Small VLDL
XS-VLDL-FC%,0.80 [0.74-0.87],0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC,0.80 [0.74-0.87],0.011,*,Free Cholesterol in Medium VLDL
Total-P,0.79 [0.73-0.86],0.010,*,Total-Concentration of Lipoprotein Particles
PC,0.79 [0.73-0.86],0.008,**,Phosphatidylcholines
PUFA,0.79 [0.73-0.86],0.003,**,Polyunsaturated Fatty Acids
L-HDL-FC%,0.79 [0.72-0.86],0.005,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-P,0.78 [0.72-0.85],9.960e-04,***,Concentration of Small LDL Particles
L-LDL-P,0.78 [0.72-0.85],5.280e-04,***,Concentration of Large LDL Particles
XS-VLDL-C,0.78 [0.72-0.84],1.627e-04,***,Cholesterol in Very Small VLDL
Cholines,0.78 [0.71-0.84],5.497e-04,***,Total-Cholines
S-LDL-PL,0.78 [0.72-0.84],9.577e-05,***,Phospholipids in Small LDL
S-VLDL-C%,0.77 [0.72-0.83],5.102e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6,0.77 [0.71-0.84],1.122e-04,***,Omega-6 Fatty Acids
LDL-P,0.77 [0.71-0.84],9.950e-05,***,Concentration of LDL Particles
M-VLDL-PL%,0.77 [0.72-0.83],2.320e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-L,0.77 [0.71-0.84],4.280e-05,***,Total-Lipids in Lipoprotein Particles
S-LDL-CE,0.77 [0.71-0.84],8.124e-05,***,Cholesteryl Esters in Small LDL
M-VLDL-CE%,0.77 [0.71-0.83],2.772e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-L,0.77 [0.71-0.83],2.460e-05,***,Total-Lipids in Small LDL
M-LDL-PL,0.77 [0.71-0.83],1.944e-05,***,Phospholipids in Medium LDL
M-LDL-CE,0.77 [0.71-0.83],2.425e-05,***,Cholesteryl Esters in Medium LDL
M-VLDL-FC%,0.77 [0.71-0.83],1.981e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-PL,0.77 [0.71-0.83],4.464e-05,***,Total-Phospholipids in Lipoprotein Particles
ApoB,0.77 [0.71-0.83],6.497e-06,***,Apolipoprotein B
M-LDL-L,0.76 [0.71-0.83],5.427e-06,***,Total-Lipids in Medium LDL
M-LDL-P,0.76 [0.70-0.83],2.243e-05,***,Concentration of Medium LDL Particles
M-VLDL-C,0.76 [0.70-0.83],6.022e-06,***,Cholesterol in Medium VLDL
M-VLDL-C%,0.76 [0.71-0.82],4.433e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE,0.76 [0.70-0.82],5.590e-06,***,Cholesteryl Esters in Very Small VLDL
LA,0.76 [0.70-0.82],2.207e-06,***,Linoleic Acid
S-LDL-C,0.76 [0.70-0.82],1.791e-06,***,Cholesterol in Small LDL
M-LDL-C,0.75 [0.70-0.82],7.688e-07,***,Cholesterol in Medium LDL
Remnant-C,0.75 [0.69-0.81],8.791e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-FC%,0.75 [0.69-0.82],2.340e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-FC%,0.75 [0.69-0.80],3.269e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE,0.75 [0.69-0.81],1.600e-07,***,Cholesteryl Esters in Medium VLDL
LDL-CE,0.74 [0.69-0.80],2.644e-08,***,Cholesteryl Esters in LDL
LA%,0.74 [0.68-0.81],1.445e-07,***,Linoleic Acid to Total-Fatty Acids percentage
IDL-P,0.74 [0.69-0.80],6.832e-08,***,Concentration of IDL Particles
S-LDL-C%,0.74 [0.69-0.80],3.513e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,0.74 [0.69-0.79],1.920e-12,***,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-L,0.74 [0.69-0.80],6.870e-09,***,Total-Lipids in LDL
S-LDL-FC,0.74 [0.68-0.80],7.253e-09,***,Free Cholesterol in Small LDL
LDL-PL,0.74 [0.68-0.80],8.435e-09,***,Phospholipids in LDL
SM,0.74 [0.68-0.80],1.331e-07,***,Sphingomyelins
Non-HDL-C,0.74 [0.68-0.79],1.304e-09,***,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.73 [0.68-0.79],5.301e-09,***,Cholesteryl Esters in Large LDL
LDL-C,0.73 [0.68-0.79],8.653e-10,***,LDL Cholesterol
M-LDL-FC,0.73 [0.67-0.79],3.707e-09,***,Free Cholesterol in Medium LDL
L-LDL-L,0.73 [0.67-0.79],8.744e-10,***,Total-Lipids in Large LDL
IDL-PL,0.73 [0.67-0.79],5.077e-09,***,Phospholipids in IDL
S-VLDL-PL%,0.73 [0.67-0.79],4.245e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-FC,0.73 [0.67-0.79],8.409e-10,***,Total-Free Cholesterol
L-LDL-C,0.72 [0.67-0.78],2.133e-10,***,Cholesterol in Large LDL
L-LDL-PL,0.72 [0.67-0.78],2.623e-10,***,Phospholipids in Large LDL
S-VLDL-FC%,0.72 [0.67-0.78],1.222e-11,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Clinical LDL-C,0.72 [0.67-0.78],4.837e-12,***,Clinical LDL Cholesterol
IDL-FC,0.71 [0.66-0.77],6.797e-11,***,Free Cholesterol in IDL
Total-C,0.71 [0.66-0.77],8.855e-12,***,Total-Cholesterol
LDL-FC,0.71 [0.66-0.77],1.148e-11,***,Free Cholesterol in LDL
L-LDL-C%,0.71 [0.66-0.77],1.030e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.71 [0.66-0.76],2.205e-15,***,Cholesterol to Total-Lipids in IDL percentage
IDL-L,0.71 [0.65-0.77],4.560e-12,***,Total-Lipids in IDL
Total-CE,0.71 [0.65-0.77],4.494e-12,***,Total-Esterified Cholesterol
L-LDL-FC,0.70 [0.65-0.76],4.589e-12,***,Free Cholesterol in Large LDL
IDL-CE%,0.70 [0.65-0.75],3.165e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-C%,0.70 [0.65-0.76],1.552e-14,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.70 [0.65-0.75],2.651e-15,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C,0.69 [0.64-0.75],4.120e-14,***,Cholesterol in IDL
IDL-CE,0.69 [0.64-0.75],2.297e-14,***,Cholesteryl Esters in IDL
