Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.22 [1.16-1.28],5.275e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.16-1.28],8.989e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.14-1.24],1.331e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.18 [1.13-1.24],9.270e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.18 [1.12-1.23],2.607e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.17 [1.12-1.23],9.097e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.17 [1.11-1.22],8.485e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.15 [1.10-1.20],0.001,**,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.15 [1.09-1.20],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.15 [1.09-1.20],0.012,*,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.14 [1.09-1.20],0.004,**,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.14 [1.09-1.19],0.004,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.13 [1.08-1.19],0.021,*,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-FC,0.89 [0.85-0.93],0.040,*,Free Cholesterol in IDL
S-HDL-CE%,0.88 [0.85-0.92],0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-C%,0.88 [0.85-0.92],0.013,*,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,0.88 [0.84-0.93],0.027,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Clinical LDL-C,0.88 [0.85-0.92],0.008,**,Clinical LDL Cholesterol
Total-CE,0.88 [0.84-0.92],0.025,*,Total-Esterified Cholesterol
M-LDL-FC,0.88 [0.84-0.92],0.008,**,Free Cholesterol in Medium LDL
XL-VLDL-CE%,0.88 [0.84-0.92],0.025,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,0.88 [0.84-0.92],0.011,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.88 [0.84-0.92],0.002,**,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.88 [0.84-0.92],0.006,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE,0.88 [0.84-0.92],0.004,**,Cholesteryl Esters in IDL
IDL-C,0.88 [0.84-0.92],0.004,**,Cholesterol in IDL
S-LDL-FC,0.88 [0.84-0.92],0.001,**,Free Cholesterol in Small LDL
LDL-FC,0.87 [0.84-0.91],9.618e-04,***,Free Cholesterol in LDL
L-LDL-FC,0.87 [0.84-0.91],0.001,**,Free Cholesterol in Large LDL
S-LDL-FC%,0.87 [0.84-0.91],5.869e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-C%,0.87 [0.83-0.91],0.007,**,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C%,0.87 [0.83-0.91],3.738e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6%,0.87 [0.83-0.91],0.001,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,0.87 [0.83-0.91],1.559e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.87 [0.83-0.90],2.623e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.86 [0.83-0.90],6.803e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA%,0.86 [0.82-0.91],7.230e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.82-0.90],6.589e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.86 [0.83-0.90],1.059e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.85 [0.82-0.89],5.840e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.85 [0.81-0.89],4.972e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-PL%,0.85 [0.81-0.89],2.747e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.84 [0.81-0.88],6.455e-08,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE%,0.84 [0.81-0.88],2.985e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.84 [0.80-0.88],6.376e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.84 [0.80-0.88],6.417e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.83 [0.80-0.87],4.016e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.83 [0.80-0.87],4.136e-11,***,Cholesterol to Total-Lipids in IDL percentage
LA%,0.83 [0.79-0.87],9.406e-09,***,Linoleic Acid to Total-Fatty Acids percentage
