Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.11 [1.92-2.31],1.592e-51,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.02 [1.83-2.22],1.090e-38,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.01 [1.83-2.21],2.826e-42,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,2.01 [1.85-2.19],6.296e-52,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.96 [1.80-2.14],6.945e-49,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,1.86 [1.65-2.09],2.292e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.82 [1.68-1.97],2.431e-42,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.78 [1.63-1.95],4.595e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.75 [1.61-1.90],3.105e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.56 [1.42-1.71],1.114e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.54 [1.42-1.68],3.807e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.50 [1.37-1.64],7.387e-14,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-FC%,1.47 [1.33-1.62],7.871e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.43 [1.31-1.56],2.763e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.41 [1.29-1.55],2.085e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.33 [1.22-1.46],2.197e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.33 [1.22-1.45],6.821e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.32 [1.19-1.45],0.011,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-L,0.79 [0.72-0.86],0.047,*,Total-Lipids in Small HDL
S-HDL-CE,0.79 [0.72-0.86],0.017,*,Cholesteryl Esters in Small HDL
M-HDL-CE,0.77 [0.70-0.85],0.031,*,Cholesteryl Esters in Medium HDL
M-LDL-FC%,0.77 [0.71-0.84],0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.77 [0.70-0.85],0.033,*,Docosahexaenoic Acid
M-HDL-L,0.77 [0.69-0.84],0.014,*,Total-Lipids in Medium HDL
L-VLDL-P,0.76 [0.69-0.84],0.023,*,Concentration of Large VLDL Particles
L-LDL-CE%,0.76 [0.70-0.82],8.516e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-VLDL-PL,0.75 [0.68-0.83],0.008,**,Phospholipids in Very Large VLDL
M-HDL-C,0.75 [0.68-0.83],0.001,**,Cholesterol in Medium HDL
M-VLDL-TG,0.75 [0.68-0.83],0.002,**,Triglycerides in Medium VLDL
L-VLDL-L,0.75 [0.68-0.82],0.001,**,Total-Lipids in Large VLDL
S-HDL-C,0.74 [0.68-0.81],2.205e-05,***,Cholesterol in Small HDL
L-HDL-CE%,0.74 [0.68-0.81],4.830e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-FC%,0.73 [0.67-0.80],1.415e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-P,0.73 [0.67-0.80],1.598e-06,***,Concentration of Small HDL Particles
M-HDL-P,0.73 [0.66-0.80],6.262e-05,***,Concentration of Medium HDL Particles
L-VLDL-FC,0.73 [0.66-0.80],1.189e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,0.71 [0.64-0.79],2.224e-05,***,Free Cholesterol in Very Large VLDL
MUFA,0.71 [0.64-0.79],5.465e-06,***,Monounsaturated Fatty Acids
XL-HDL-TG,0.70 [0.64-0.78],2.305e-06,***,Triglycerides in Very Large HDL
XL-VLDL-PL%,0.70 [0.66-0.75],4.630e-22,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-size,0.70 [0.63-0.78],2.740e-05,***,Average Diameter for HDL Particles
L-VLDL-C%,0.69 [0.63-0.76],2.236e-11,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.69 [0.63-0.74],1.927e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,0.68 [0.61-0.75],9.583e-09,***,Phospholipids in HDL
L-HDL-PL,0.67 [0.60-0.75],8.571e-08,***,Phospholipids in Large HDL
M-HDL-FC,0.67 [0.60-0.74],1.892e-09,***,Free Cholesterol in Medium HDL
S-VLDL-P,0.66 [0.60-0.73],1.928e-10,***,Concentration of Small VLDL Particles
M-LDL-CE%,0.66 [0.61-0.72],3.547e-16,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-C,0.66 [0.60-0.73],5.903e-11,***,Cholesterol in Large VLDL
S-HDL-FC,0.66 [0.60-0.72],6.729e-13,***,Free Cholesterol in Small HDL
ApoA1,0.66 [0.59-0.72],1.772e-11,***,Apolipoprotein A1
L-VLDL-CE%,0.66 [0.60-0.72],1.162e-15,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.65 [0.60-0.70],1.260e-22,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,0.65 [0.59-0.71],6.851e-15,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C,0.64 [0.58-0.71],3.238e-12,***,Cholesterol in Very Large VLDL
VLDL-L,0.64 [0.58-0.70],5.739e-15,***,Total-Lipids in VLDL
S-LDL-CE%,0.64 [0.59-0.70],1.795e-19,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
HDL-L,0.63 [0.57-0.70],5.947e-13,***,Total-Lipids in HDL
HDL-P,0.63 [0.57-0.70],9.862e-15,***,Concentration of HDL Particles
HDL-CE,0.63 [0.57-0.70],4.136e-13,***,Cholesteryl Esters in HDL
S-VLDL-L,0.63 [0.57-0.69],1.531e-15,***,Total-Lipids in Small VLDL
XS-VLDL-FC%,0.63 [0.58-0.68],1.846e-27,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.63 [0.59-0.67],1.085e-39,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-L,0.63 [0.56-0.70],1.433e-11,***,Total-Lipids in Large HDL
XL-VLDL-C%,0.62 [0.56-0.68],8.855e-17,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-CE,0.61 [0.55-0.69],2.413e-12,***,Cholesteryl Esters in Large HDL
L-LDL-FC%,0.61 [0.57-0.66],2.048e-31,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,0.61 [0.55-0.67],1.120e-15,***,HDL Cholesterol
XL-HDL-PL,0.60 [0.54-0.68],2.583e-13,***,Phospholipids in Very Large HDL
L-VLDL-CE,0.60 [0.55-0.67],9.893e-18,***,Cholesteryl Esters in Large VLDL
