Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.18 [1.14-1.22],2.286e-19,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.17 [1.13-1.21],1.930e-18,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.16 [1.12-1.20],6.375e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.16 [1.13-1.20],1.012e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.15 [1.11-1.18],9.908e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.14 [1.11-1.18],2.155e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.14 [1.11-1.18],1.329e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.14 [1.10-1.17],1.671e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.14 [1.10-1.17],7.159e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.14 [1.10-1.17],2.000e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.13 [1.10-1.16],6.731e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.13 [1.09-1.16],6.544e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.09-1.16],6.037e-08,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG%,1.13 [1.09-1.16],1.469e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.12 [1.09-1.15],9.567e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.12 [1.08-1.15],8.496e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.11 [1.07-1.15],0.002,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.11 [1.07-1.14],5.320e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.10 [1.07-1.14],5.527e-06,***,Triglycerides in Small HDL
GlycA,1.10 [1.07-1.14],1.104e-04,***,Glycoprotein Acetyls
XL-VLDL-TG,1.09 [1.05-1.12],0.015,*,Triglycerides in Very Large VLDL
L-VLDL-PL%,1.09 [1.05-1.12],0.005,**,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL,1.09 [1.05-1.12],0.018,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.08 [1.05-1.12],0.028,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
IDL-PL%,1.08 [1.05-1.11],0.027,*,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG,1.08 [1.05-1.11],0.049,*,Triglycerides in Medium HDL
LDL-CE,0.93 [0.90-0.95],0.037,*,Cholesteryl Esters in LDL
S-VLDL-CE%,0.93 [0.90-0.95],0.020,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-P,0.92 [0.90-0.95],0.009,**,Concentration of IDL Particles
Non-HDL-C,0.92 [0.90-0.95],0.013,*,Total-Cholesterol Minus HDL-C
LDL-L,0.92 [0.90-0.95],0.008,**,Total-Lipids in LDL
LDL-PL,0.92 [0.90-0.95],0.006,**,Phospholipids in LDL
LA,0.92 [0.89-0.95],0.015,*,Linoleic Acid
HDL-P,0.92 [0.89-0.95],0.013,*,Concentration of HDL Particles
S-HDL-CE%,0.92 [0.89-0.95],0.002,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Unsaturation,0.92 [0.89-0.95],0.028,*,Degree of Unsaturation
M-HDL-CE,0.92 [0.89-0.95],0.014,*,Cholesteryl Esters in Medium HDL
M-HDL-C,0.92 [0.89-0.95],0.013,*,Cholesterol in Medium HDL
ApoA1,0.92 [0.89-0.95],0.019,*,Apolipoprotein A1
L-LDL-CE,0.92 [0.89-0.94],0.001,**,Cholesteryl Esters in Large LDL
LDL-C,0.92 [0.89-0.94],7.058e-04,***,LDL Cholesterol
M-VLDL-CE,0.91 [0.89-0.94],2.776e-04,***,Cholesteryl Esters in Medium VLDL
IDL-PL,0.91 [0.89-0.94],3.478e-04,***,Phospholipids in IDL
L-LDL-L,0.91 [0.89-0.94],2.851e-04,***,Total-Lipids in Large LDL
Total-P,0.91 [0.89-0.94],0.001,**,Total-Concentration of Lipoprotein Particles
XL-VLDL-FC%,0.91 [0.89-0.94],1.742e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-PL,0.91 [0.89-0.94],6.676e-05,***,Phospholipids in Large LDL
S-HDL-FC%,0.91 [0.88-0.94],2.339e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC,0.91 [0.88-0.94],4.630e-05,***,Free Cholesterol in Medium LDL
Total-FC,0.91 [0.88-0.94],1.330e-04,***,Total-Free Cholesterol
L-VLDL-CE%,0.91 [0.88-0.94],1.033e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-C,0.91 [0.88-0.94],2.826e-05,***,Cholesterol in Large LDL
HDL-L,0.91 [0.88-0.94],8.516e-04,***,Total-Lipids in HDL
S-LDL-FC,0.91 [0.88-0.93],5.010e-06,***,Free Cholesterol in Small LDL
Clinical LDL-C,0.91 [0.88-0.93],6.063e-06,***,Clinical LDL Cholesterol
XS-VLDL-FC%,0.90 [0.88-0.93],2.378e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL,0.90 [0.88-0.93],3.003e-05,***,Phospholipids in Very Large HDL
IDL-L,0.90 [0.88-0.93],2.656e-06,***,Total-Lipids in IDL
XL-HDL-FC,0.90 [0.88-0.93],1.728e-06,***,Free Cholesterol in Very Large HDL
HDL-size,0.90 [0.87-0.93],1.521e-04,***,Average Diameter for HDL Particles
L-HDL-FC%,0.90 [0.87-0.93],6.753e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
SM,0.90 [0.87-0.93],4.176e-06,***,Sphingomyelins
L-HDL-PL,0.90 [0.87-0.93],2.065e-05,***,Phospholipids in Large HDL
S-LDL-C%,0.90 [0.87-0.92],5.879e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-FC,0.90 [0.87-0.92],4.740e-08,***,Free Cholesterol in LDL
Total-C,0.90 [0.87-0.92],1.212e-07,***,Total-Cholesterol
