Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.11 [1.09-1.13],8.497e-24,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.09-1.13],4.463e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.08-1.12],2.021e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.09 [1.07-1.11],1.835e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.09 [1.07-1.11],1.376e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.09 [1.07-1.11],5.027e-17,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.06-1.10],1.437e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.08 [1.06-1.10],6.996e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.08 [1.06-1.10],3.033e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.07 [1.05-1.09],1.929e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.07 [1.05-1.09],1.359e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.06 [1.04-1.08],3.640e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.06 [1.04-1.08],8.502e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.05 [1.03-1.07],1.467e-04,***,Glycoprotein Acetyls
M-HDL-TG%,1.05 [1.03-1.07],3.014e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.05 [1.03-1.07],0.007,**,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.04 [1.02-1.07],0.030,*,Triglycerides to Phosphoglycerides ratio
Total-FA,0.96 [0.94-0.98],0.049,*,Total-Fatty Acids
S-LDL-CE%,0.96 [0.94-0.98],0.040,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-3,0.96 [0.94-0.98],0.027,*,Omega-3 Fatty Acids
S-HDL-FC%,0.96 [0.94-0.98],0.034,*,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-CE%,0.96 [0.94-0.97],0.006,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-PL,0.96 [0.94-0.98],0.024,*,Phospholipids in Medium HDL
M-VLDL-L,0.96 [0.94-0.97],0.005,**,Total-Lipids in Medium VLDL
S-VLDL-PL,0.96 [0.94-0.97],0.004,**,Phospholipids in Small VLDL
VLDL-C,0.96 [0.94-0.97],0.003,**,VLDL Cholesterol
S-VLDL-C,0.96 [0.94-0.97],0.002,**,Cholesterol in Small VLDL
L-LDL-CE%,0.96 [0.94-0.97],0.001,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-C,0.95 [0.93-0.97],0.036,*,Cholesterol in Very Large HDL
M-VLDL-P,0.95 [0.94-0.97],3.545e-04,***,Concentration of Medium VLDL Particles
L-HDL-FC%,0.95 [0.94-0.97],4.800e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,0.95 [0.93-0.97],0.031,*,Free Cholesterol in Large HDL
S-HDL-PL,0.95 [0.94-0.97],4.035e-04,***,Phospholipids in Small HDL
S-LDL-FC%,0.95 [0.94-0.97],9.333e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-L,0.95 [0.93-0.97],0.016,*,Total-Lipids in Large HDL
M-HDL-CE%,0.95 [0.93-0.97],1.390e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
VLDL-CE,0.95 [0.93-0.97],6.214e-05,***,Cholesteryl Esters in VLDL
