Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.80 [1.74-1.87],6.633e-226,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Glu-lactate,1.77 [1.73-1.80],0.000e+00,***,Glucose-lactate
Glu,1.73 [1.69-1.77],0.000e+00,***,Glucose
M-VLDL-TG%,1.68 [1.64-1.72],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.65 [1.61-1.68],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.64 [1.59-1.68],2.716e-304,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.59 [1.56-1.63],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.55 [1.52-1.58],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.51 [1.48-1.55],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.50 [1.47-1.53],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.45 [1.42-1.49],2.156e-225,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.44 [1.41-1.47],1.843e-240,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.38 [1.35-1.41],3.609e-185,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.37 [1.34-1.41],2.949e-130,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-TG%,1.34 [1.31-1.38],1.586e-94,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.34 [1.31-1.37],4.161e-131,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.33 [1.30-1.36],7.833e-119,***,Triglycerides to Phosphoglycerides ratio
Sc-ala,1.33 [1.30-1.36],5.271e-128,***,Spectrometer-corrected alanine
XL-HDL-TG%,1.32 [1.29-1.35],4.058e-120,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.29 [1.26-1.32],4.407e-92,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.29 [1.26-1.32],1.197e-103,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.28 [1.25-1.31],9.181e-79,***,Triglycerides to Total-Lipids in Medium HDL percentage
Ala,1.25 [1.23-1.28],4.284e-82,***,Alanine
IDL-PL%,1.25 [1.22-1.28],4.762e-80,***,Phospholipids to Total-Lipids in IDL percentage
VLDL-size,1.25 [1.22-1.28],5.955e-64,***,Average Diameter for VLDL Particles
S-HDL-TG,1.23 [1.20-1.25],7.207e-68,***,Triglycerides in Small HDL
Val,1.21 [1.19-1.24],6.618e-58,***,Valine
XXL-VLDL-TG%,1.21 [1.18-1.25],3.689e-30,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.21 [1.19-1.24],1.097e-54,***,Glycoprotein Acetyls
L-VLDL-PL%,1.19 [1.15-1.23],4.826e-20,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG,1.18 [1.16-1.21],2.190e-49,***,Triglycerides in Very Large VLDL
Total-BCAA,1.18 [1.15-1.20],1.022e-39,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG,1.17 [1.15-1.20],8.971e-48,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.16 [1.14-1.19],6.056e-40,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.16 [1.14-1.19],3.860e-41,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.16 [1.14-1.19],2.978e-35,***,Triglycerides in Small VLDL
XXL-VLDL-P,1.16 [1.14-1.18],1.356e-42,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XS-VLDL-TG,1.16 [1.14-1.18],9.211e-38,***,Triglycerides in Very Small VLDL
VLDL-TG,1.15 [1.13-1.18],4.082e-30,***,Triglycerides in VLDL
Total-TG,1.15 [1.13-1.18],3.223e-30,***,Total-Triglycerides
S-HDL-PL%,1.15 [1.12-1.18],1.375e-25,***,Phospholipids to Total-Lipids in Small HDL percentage
Tyr,1.15 [1.12-1.17],3.395e-27,***,Tyrosine
S-LDL-TG,1.14 [1.12-1.16],6.774e-33,***,Triglycerides in Small LDL
M-LDL-TG,1.14 [1.12-1.16],1.316e-30,***,Triglycerides in Medium LDL
XXL-VLDL-FC,1.14 [1.11-1.16],1.754e-28,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,1.14 [1.11-1.16],5.968e-25,***,Triglycerides in HDL
XL-VLDL-P,1.13 [1.11-1.16],7.825e-25,***,Concentration of Very Large VLDL Particles
XL-VLDL-L,1.13 [1.11-1.16],2.833e-23,***,Total-Lipids in Very Large VLDL
S-LDL-PL%,1.13 [1.11-1.16],3.850e-20,***,Phospholipids to Total-Lipids in Small LDL percentage
Lactate,1.13 [1.10-1.16],6.359e-20,***,Lactate
M-HDL-TG,1.13 [1.10-1.15],8.689e-22,***,Triglycerides in Medium HDL
L-VLDL-TG,1.13 [1.10-1.15],5.522e-22,***,Triglycerides in Large VLDL
XXL-VLDL-PL%,1.13 [1.09-1.16],6.477e-11,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,1.12 [1.10-1.15],1.649e-19,***,Leucine
Ile,1.12 [1.10-1.15],3.082e-20,***,Isoleucine
LDL-TG,1.12 [1.10-1.15],2.535e-22,***,Triglycerides in LDL
