Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.22 [1.21-1.24],2.174e-223,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.21 [1.20-1.23],4.802e-174,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.21 [1.19-1.22],3.757e-214,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.20 [1.19-1.22],1.025e-165,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.19 [1.18-1.21],1.618e-194,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.19 [1.18-1.21],2.321e-197,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.19 [1.17-1.21],5.186e-98,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.18 [1.17-1.20],1.441e-175,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.15 [1.13-1.16],1.438e-108,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.13 [1.12-1.14],1.144e-78,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,1.12 [1.10-1.14],2.301e-45,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.11 [1.10-1.13],2.979e-58,***,Glycoprotein Acetyls
MUFA%,1.11 [1.10-1.12],2.090e-55,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,1.10 [1.09-1.12],2.107e-40,***,Triglycerides to Total-Lipids in Large VLDL percentage
Glu-lactate,1.10 [1.09-1.11],1.903e-53,***,Glucose-lactate
S-HDL-PL%,1.09 [1.08-1.11],8.527e-39,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.09 [1.07-1.10],1.095e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.09 [1.07-1.10],3.305e-33,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.08 [1.07-1.09],3.220e-31,***,Phospholipids to Total-Lipids in IDL percentage
Glu,1.08 [1.06-1.09],7.507e-28,***,Glucose
S-HDL-TG%,1.06 [1.05-1.08],1.832e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.06 [1.05-1.08],9.894e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.06 [1.05-1.07],6.146e-15,***,Triglycerides in Small HDL
L-HDL-TG%,1.06 [1.04-1.07],1.452e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG,1.05 [1.04-1.06],1.931e-10,***,Triglycerides in Medium HDL
TG/PG,1.05 [1.03-1.06],1.567e-06,***,Triglycerides to Phosphoglycerides ratio
Lactate,1.04 [1.03-1.06],3.547e-06,***,Lactate
HDL-TG,1.04 [1.03-1.05],6.400e-06,***,Triglycerides in HDL
Tyr,1.04 [1.03-1.05],4.681e-05,***,Tyrosine
