Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.07 [1.06-1.08],8.118e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.07 [1.06-1.08],3.913e-26,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.07 [1.05-1.08],1.241e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.06 [1.05-1.07],4.388e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.06 [1.05-1.07],4.995e-19,***,Glycoprotein Acetyls
MUFA%,1.06 [1.05-1.07],1.626e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.06 [1.05-1.07],7.629e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.06 [1.04-1.07],1.037e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.05 [1.04-1.07],3.152e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.05 [1.04-1.07],6.163e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.05 [1.04-1.06],1.846e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.05 [1.04-1.06],4.381e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.04 [1.03-1.05],2.762e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.04 [1.02-1.05],0.011,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.04 [1.02-1.05],6.007e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.03 [1.02-1.05],0.005,**,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.97 [0.96-0.98],0.042,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-CE,0.97 [0.96-0.98],0.044,*,Cholesteryl Esters in Small VLDL
S-HDL-PL,0.97 [0.96-0.98],0.018,*,Phospholipids in Small HDL
S-VLDL-PL,0.97 [0.96-0.98],0.011,*,Phospholipids in Small VLDL
S-LDL-CE%,0.97 [0.96-0.98],0.005,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-P,0.97 [0.96-0.98],0.007,**,Concentration of Very Small VLDL Particles
VLDL-C,0.97 [0.96-0.98],0.002,**,VLDL Cholesterol
L-VLDL-CE%,0.97 [0.96-0.98],0.007,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-FC%,0.97 [0.96-0.98],7.850e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.97 [0.96-0.98],1.522e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC,0.97 [0.95-0.98],0.002,**,Free Cholesterol in Very Small VLDL
Omega-3%,0.97 [0.96-0.98],3.627e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.97 [0.96-0.98],4.467e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-P,0.97 [0.96-0.98],4.167e-04,***,Concentration of Medium VLDL Particles
M-HDL-L,0.97 [0.95-0.98],0.004,**,Total-Lipids in Medium HDL
S-VLDL-C,0.97 [0.95-0.98],5.334e-04,***,Cholesterol in Small VLDL
M-LDL-FC%,0.97 [0.96-0.98],1.955e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.97 [0.96-0.97],5.380e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,0.96 [0.95-0.98],3.250e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL,0.96 [0.95-0.98],1.043e-04,***,Phospholipids in Medium VLDL
IDL-FC%,0.96 [0.95-0.97],1.423e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-L,0.96 [0.95-0.98],7.689e-05,***,Total-Lipids in Small HDL
L-HDL-C%,0.96 [0.95-0.97],9.846e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,0.96 [0.95-0.98],0.003,**,Phospholipids in HDL
XL-HDL-CE%,0.96 [0.95-0.97],4.315e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-C%,0.96 [0.95-0.98],7.540e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.96 [0.95-0.97],3.763e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,0.96 [0.95-0.97],2.673e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.96 [0.95-0.97],5.012e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,0.96 [0.95-0.97],1.241e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,0.96 [0.95-0.97],6.484e-06,***,Cholesteryl Esters in VLDL
L-HDL-L,0.96 [0.95-0.98],0.032,*,Total-Lipids in Large HDL
M-HDL-P,0.96 [0.95-0.97],2.430e-04,***,Concentration of Medium HDL Particles
Omega-3,0.96 [0.95-0.97],2.106e-06,***,Omega-3 Fatty Acids
S-LDL-PL,0.96 [0.95-0.97],1.601e-07,***,Phospholipids in Small LDL
S-VLDL-FC,0.96 [0.95-0.97],4.140e-07,***,Free Cholesterol in Small VLDL
M-HDL-CE,0.96 [0.95-0.97],3.069e-05,***,Cholesteryl Esters in Medium HDL
M-VLDL-FC,0.96 [0.95-0.97],2.666e-07,***,Free Cholesterol in Medium VLDL
L-HDL-FC,0.96 [0.95-0.97],0.045,*,Free Cholesterol in Large HDL
S-LDL-P,0.96 [0.95-0.97],1.346e-07,***,Concentration of Small LDL Particles
M-HDL-C,0.96 [0.95-0.97],1.201e-05,***,Cholesterol in Medium HDL
LA%,0.96 [0.95-0.97],1.913e-08,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-CE,0.96 [0.94-0.97],0.031,*,Cholesteryl Esters in Very Large HDL
S-HDL-FC,0.96 [0.95-0.97],9.392e-08,***,Free Cholesterol in Small HDL
L-LDL-P,0.96 [0.95-0.97],1.780e-08,***,Concentration of Large LDL Particles
Omega-6,0.96 [0.95-0.97],4.750e-09,***,Omega-6 Fatty Acids
M-HDL-FC,0.96 [0.94-0.97],8.266e-06,***,Free Cholesterol in Medium HDL
HDL-L,0.96 [0.94-0.97],2.366e-06,***,Total-Lipids in HDL
S-LDL-L,0.96 [0.95-0.97],1.300e-09,***,Total-Lipids in Small LDL
S-LDL-CE,0.96 [0.95-0.97],1.276e-09,***,Cholesteryl Esters in Small LDL
L-HDL-C,0.96 [0.94-0.97],0.001,**,Cholesterol in Large HDL
M-VLDL-CE%,0.96 [0.95-0.97],2.892e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA,0.96 [0.95-0.97],2.342e-10,***,Linoleic Acid
LDL-P,0.96 [0.95-0.97],1.080e-09,***,Concentration of LDL Particles
L-HDL-P,0.96 [0.94-0.97],0.005,**,Concentration of Large HDL Particles
L-HDL-CE,0.96 [0.94-0.97],0.001,**,Cholesteryl Esters in Large HDL
Unsaturation,0.96 [0.95-0.97],5.944e-10,***,Degree of Unsaturation
ApoA1,0.96 [0.94-0.97],1.408e-07,***,Apolipoprotein A1
Phosphoglyc,0.96 [0.94-0.97],9.117e-10,***,Phosphoglycerides
Total-L,0.95 [0.94-0.96],7.720e-12,***,Total-Lipids in Lipoprotein Particles
M-LDL-P,0.95 [0.94-0.97],8.143e-11,***,Concentration of Medium LDL Particles
M-LDL-CE,0.95 [0.94-0.97],3.673e-11,***,Cholesteryl Esters in Medium LDL
S-HDL-P,0.95 [0.94-0.97],2.262e-10,***,Concentration of Small HDL Particles
ApoB,0.95 [0.94-0.96],3.222e-11,***,Apolipoprotein B
PUFA,0.95 [0.94-0.96],1.867e-11,***,Polyunsaturated Fatty Acids
S-VLDL-C%,0.95 [0.94-0.96],3.456e-12,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.95 [0.94-0.96],5.258e-10,***,Cholesterol in Very Small VLDL
PUFA/MUFA,0.95 [0.94-0.96],1.074e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-C%,0.95 [0.94-0.96],4.371e-13,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE,0.95 [0.94-0.96],4.167e-11,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.95 [0.94-0.96],2.557e-11,***,Cholesterol in Small HDL
M-VLDL-PL%,0.95 [0.94-0.96],9.692e-13,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-PL,0.95 [0.94-0.96],5.137e-12,***,Phospholipids in Medium LDL
S-LDL-C,0.95 [0.94-0.96],2.478e-12,***,Cholesterol in Small LDL
M-LDL-L,0.95 [0.94-0.96],1.594e-12,***,Total-Lipids in Medium LDL
M-VLDL-FC%,0.95 [0.94-0.96],2.079e-13,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
SM,0.95 [0.94-0.96],3.669e-11,***,Sphingomyelins
M-VLDL-C,0.95 [0.94-0.96],6.258e-13,***,Cholesterol in Medium VLDL
Total-PL,0.95 [0.94-0.96],2.987e-13,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-C,0.95 [0.94-0.96],4.645e-14,***,Cholesterol in Medium LDL
Cholines,0.95 [0.94-0.96],5.505e-13,***,Total-Cholines
Remnant-C,0.95 [0.94-0.96],9.138e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-P,0.95 [0.94-0.96],1.896e-11,***,Concentration of HDL Particles
HDL-FC,0.95 [0.94-0.96],2.247e-08,***,Free Cholesterol in HDL
XS-VLDL-CE,0.95 [0.94-0.96],9.169e-13,***,Cholesteryl Esters in Very Small VLDL
PC,0.95 [0.94-0.96],2.099e-13,***,Phosphatidylcholines
DHA,0.95 [0.94-0.96],1.191e-13,***,Docosahexaenoic Acid
Albumin,0.95 [0.94-0.96],1.006e-15,***,Albumin
HDL-CE,0.95 [0.94-0.96],3.174e-10,***,Cholesteryl Esters in HDL
LDL-CE,0.95 [0.94-0.96],6.408e-17,***,Cholesteryl Esters in LDL
S-LDL-FC,0.95 [0.94-0.96],3.376e-16,***,Free Cholesterol in Small LDL
HDL-C,0.95 [0.93-0.96],1.897e-10,***,HDL Cholesterol
M-VLDL-CE,0.95 [0.94-0.96],1.167e-15,***,Cholesteryl Esters in Medium VLDL
LDL-L,0.95 [0.94-0.96],1.349e-17,***,Total-Lipids in LDL
IDL-P,0.95 [0.94-0.96],1.159e-15,***,Concentration of IDL Particles
Non-HDL-C,0.95 [0.94-0.96],2.976e-18,***,Total-Cholesterol Minus HDL-C
LDL-PL,0.95 [0.94-0.96],1.791e-17,***,Phospholipids in LDL
L-LDL-FC%,0.95 [0.94-0.96],7.510e-19,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.95 [0.93-0.96],2.256e-17,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-PL,0.94 [0.93-0.96],2.097e-16,***,Phospholipids in IDL
Total-P,0.94 [0.93-0.96],7.303e-15,***,Total-Concentration of Lipoprotein Particles
S-VLDL-FC%,0.94 [0.93-0.95],5.159e-19,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.94 [0.93-0.96],2.206e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-C,0.94 [0.93-0.95],2.045e-19,***,LDL Cholesterol
L-LDL-CE,0.94 [0.93-0.95],6.686e-19,***,Cholesteryl Esters in Large LDL
Total-FC,0.94 [0.93-0.95],5.424e-19,***,Total-Free Cholesterol
M-LDL-FC,0.94 [0.93-0.95],4.017e-19,***,Free Cholesterol in Medium LDL
L-LDL-L,0.94 [0.93-0.95],6.625e-20,***,Total-Lipids in Large LDL
XS-VLDL-C%,0.94 [0.93-0.95],1.409e-22,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C,0.94 [0.93-0.95],3.380e-21,***,Cholesterol in Large LDL
XS-VLDL-CE%,0.94 [0.93-0.95],1.349e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Clinical LDL-C,0.94 [0.93-0.95],9.697e-23,***,Clinical LDL Cholesterol
L-LDL-PL,0.94 [0.93-0.95],3.177e-21,***,Phospholipids in Large LDL
IDL-L,0.94 [0.93-0.95],2.659e-21,***,Total-Lipids in IDL
L-LDL-C%,0.94 [0.93-0.95],1.364e-24,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.94 [0.93-0.95],1.498e-23,***,Total-Cholesterol
LDL-FC,0.94 [0.93-0.95],3.273e-23,***,Free Cholesterol in LDL
M-LDL-C%,0.94 [0.93-0.95],9.932e-26,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.94 [0.93-0.95],2.154e-26,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-CE,0.94 [0.93-0.95],8.873e-25,***,Total-Esterified Cholesterol
IDL-FC,0.94 [0.93-0.95],3.512e-23,***,Free Cholesterol in IDL
IDL-C%,0.94 [0.93-0.95],1.667e-29,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC,0.94 [0.93-0.95],8.282e-25,***,Free Cholesterol in Large LDL
IDL-C,0.94 [0.93-0.95],2.185e-25,***,Cholesterol in IDL
IDL-CE,0.94 [0.93-0.95],3.901e-25,***,Cholesteryl Esters in IDL
S-LDL-C%,0.93 [0.92-0.94],2.467e-29,***,Cholesterol to Total-Lipids in Small LDL percentage
