Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.12 [1.10-1.15],1.183e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.11 [1.08-1.13],3.471e-15,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.10 [1.08-1.13],1.210e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.10 [1.07-1.12],3.359e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.09 [1.07-1.12],3.440e-11,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.09 [1.07-1.11],3.797e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.09 [1.07-1.11],7.899e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.07 [1.04-1.09],0.007,**,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.07 [1.04-1.09],0.004,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,0.95 [0.93-0.97],0.041,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.92-0.96],0.004,**,Phospholipids to Total-Lipids in Medium VLDL percentage
Unsaturation,0.94 [0.92-0.96],0.019,*,Degree of Unsaturation
M-HDL-C%,0.94 [0.92-0.96],0.011,*,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-FC%,0.94 [0.92-0.96],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-P,0.94 [0.92-0.96],0.017,*,Concentration of VLDL Particles
VLDL-FC,0.94 [0.92-0.96],0.004,**,Free Cholesterol in VLDL
XS-VLDL-L,0.94 [0.92-0.96],0.007,**,Total-Lipids in Very Small VLDL
XS-VLDL-P,0.94 [0.91-0.96],0.003,**,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.93 [0.91-0.96],0.003,**,Free Cholesterol in Very Small VLDL
Albumin,0.93 [0.91-0.95],1.513e-04,***,Albumin
S-VLDL-CE,0.93 [0.91-0.95],7.259e-04,***,Cholesteryl Esters in Small VLDL
XS-VLDL-C%,0.93 [0.91-0.95],1.350e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
SFA,0.93 [0.91-0.95],6.266e-06,***,Saturated Fatty Acids
XL-HDL-CE%,0.93 [0.91-0.95],2.656e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-FC%,0.93 [0.91-0.95],1.917e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-CE%,0.93 [0.91-0.95],1.816e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.93 [0.91-0.95],1.228e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-L,0.93 [0.91-0.95],7.882e-06,***,Total-Lipids in Medium VLDL
