Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.21 [1.16-1.26],6.593e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.21 [1.16-1.26],1.293e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.20 [1.15-1.24],1.717e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.19 [1.15-1.24],8.465e-13,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.19 [1.14-1.23],1.484e-12,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.19 [1.14-1.23],4.503e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.12 [1.08-1.17],0.012,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
LA%,0.90 [0.86-0.93],0.026,*,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-FC%,0.90 [0.87-0.93],0.007,**,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.89 [0.86-0.92],5.868e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.89 [0.85-0.92],0.004,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE,0.89 [0.85-0.93],0.011,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,0.89 [0.85-0.93],0.012,*,Concentration of Very Large VLDL Particles
XS-VLDL-CE%,0.89 [0.85-0.92],2.489e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,0.89 [0.85-0.92],0.003,**,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-TG,0.89 [0.85-0.92],0.004,**,Triglycerides in VLDL
SFA,0.88 [0.85-0.92],2.535e-04,***,Saturated Fatty Acids
S-VLDL-FC%,0.88 [0.85-0.92],9.844e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-L,0.88 [0.84-0.92],0.002,**,Total-Lipids in Very Large VLDL
S-VLDL-PL%,0.88 [0.85-0.92],2.534e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-PL,0.88 [0.84-0.92],0.001,**,Phospholipids in Very Large VLDL
S-HDL-PL,0.88 [0.84-0.92],5.565e-04,***,Phospholipids in Small HDL
XS-VLDL-C,0.87 [0.84-0.91],3.858e-04,***,Cholesterol in Very Small VLDL
L-VLDL-PL,0.87 [0.84-0.91],2.732e-04,***,Phospholipids in Large VLDL
S-VLDL-P,0.87 [0.84-0.91],2.207e-04,***,Concentration of Small VLDL Particles
VLDL-size,0.87 [0.84-0.91],1.312e-04,***,Average Diameter for VLDL Particles
XL-VLDL-FC,0.87 [0.84-0.91],1.655e-04,***,Free Cholesterol in Very Large VLDL
Total-FA,0.87 [0.84-0.91],2.308e-06,***,Total-Fatty Acids
L-VLDL-P,0.87 [0.83-0.91],7.208e-05,***,Concentration of Large VLDL Particles
L-VLDL-TG,0.87 [0.83-0.91],2.897e-05,***,Triglycerides in Large VLDL
XS-VLDL-CE,0.87 [0.83-0.91],6.502e-05,***,Cholesteryl Esters in Very Small VLDL
Albumin,0.87 [0.83-0.90],2.665e-07,***,Albumin
HDL-P,0.87 [0.83-0.91],1.730e-04,***,Concentration of HDL Particles
S-HDL-L,0.86 [0.83-0.90],1.079e-06,***,Total-Lipids in Small HDL
S-HDL-FC,0.86 [0.83-0.90],1.418e-06,***,Free Cholesterol in Small HDL
Phosphoglyc,0.86 [0.82-0.90],3.254e-07,***,Phosphoglycerides
S-VLDL-L,0.86 [0.82-0.90],1.520e-06,***,Total-Lipids in Small VLDL
L-VLDL-FC,0.86 [0.82-0.90],4.020e-06,***,Free Cholesterol in Large VLDL
L-VLDL-L,0.86 [0.82-0.90],1.556e-06,***,Total-Lipids in Large VLDL
M-VLDL-TG,0.86 [0.82-0.89],4.888e-07,***,Triglycerides in Medium VLDL
VLDL-L,0.86 [0.82-0.89],4.548e-08,***,Total-Lipids in VLDL
VLDL-P,0.86 [0.82-0.89],3.841e-07,***,Concentration of VLDL Particles
S-VLDL-CE,0.86 [0.82-0.89],9.111e-07,***,Cholesteryl Esters in Small VLDL
PC,0.85 [0.82-0.89],6.500e-08,***,Phosphatidylcholines
VLDL-PL,0.85 [0.82-0.89],5.046e-08,***,Phospholipids in VLDL
L-LDL-CE%,0.85 [0.82-0.89],2.515e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
SM,0.85 [0.82-0.89],1.055e-07,***,Sphingomyelins
XL-VLDL-C,0.85 [0.81-0.89],3.517e-08,***,Cholesterol in Very Large VLDL
Cholines,0.85 [0.81-0.88],1.622e-09,***,Total-Cholines
S-HDL-CE,0.85 [0.81-0.88],1.943e-09,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.85 [0.81-0.88],1.054e-09,***,Cholesterol in Small HDL
Total-P,0.84 [0.81-0.88],6.335e-08,***,Total-Concentration of Lipoprotein Particles
L-VLDL-C,0.84 [0.81-0.88],1.504e-08,***,Cholesterol in Large VLDL
S-VLDL-C,0.84 [0.81-0.88],6.315e-09,***,Cholesterol in Small VLDL
IDL-C%,0.84 [0.82-0.87],4.043e-16,***,Cholesterol to Total-Lipids in IDL percentage
IDL-PL,0.84 [0.81-0.88],2.085e-09,***,Phospholipids in IDL
M-LDL-CE%,0.84 [0.81-0.88],3.058e-11,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.84 [0.81-0.88],5.929e-11,***,Phospholipids in Small LDL
VLDL-FC,0.84 [0.80-0.88],1.974e-10,***,Free Cholesterol in VLDL
S-VLDL-PL,0.84 [0.80-0.88],3.747e-10,***,Phospholipids in Small VLDL
S-HDL-P,0.84 [0.80-0.87],9.972e-11,***,Concentration of Small HDL Particles
Total-PL,0.84 [0.80-0.87],1.274e-12,***,Total-Phospholipids in Lipoprotein Particles
IDL-FC,0.84 [0.80-0.87],2.884e-11,***,Free Cholesterol in IDL
IDL-P,0.83 [0.80-0.87],5.702e-11,***,Concentration of IDL Particles
L-VLDL-CE,0.83 [0.80-0.87],2.631e-10,***,Cholesteryl Esters in Large VLDL
IDL-L,0.83 [0.80-0.87],2.432e-13,***,Total-Lipids in IDL
VLDL-C,0.83 [0.80-0.87],1.445e-12,***,VLDL Cholesterol
Omega-6,0.83 [0.80-0.87],9.907e-14,***,Omega-6 Fatty Acids
PUFA,0.83 [0.80-0.87],1.314e-13,***,Polyunsaturated Fatty Acids
VLDL-CE,0.83 [0.80-0.87],1.578e-12,***,Cholesteryl Esters in VLDL
S-VLDL-FC,0.83 [0.79-0.87],7.031e-12,***,Free Cholesterol in Small VLDL
L-LDL-P,0.83 [0.79-0.87],3.744e-12,***,Concentration of Large LDL Particles
XL-VLDL-CE,0.83 [0.79-0.87],3.103e-11,***,Cholesteryl Esters in Very Large VLDL
M-LDL-C%,0.83 [0.80-0.86],3.184e-20,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.83 [0.80-0.86],4.568e-19,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-FC,0.83 [0.79-0.86],2.151e-13,***,Free Cholesterol in Small LDL
M-VLDL-CE,0.83 [0.79-0.86],9.000e-13,***,Cholesteryl Esters in Medium VLDL
S-LDL-P,0.83 [0.79-0.86],4.141e-13,***,Concentration of Small LDL Particles
Total-L,0.83 [0.79-0.86],3.900e-17,***,Total-Lipids in Lipoprotein Particles
IDL-CE%,0.82 [0.80-0.85],7.033e-21,***,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoB,0.82 [0.79-0.86],5.504e-15,***,Apolipoprotein B
IDL-C,0.82 [0.79-0.86],2.362e-15,***,Cholesterol in IDL
LDL-P,0.82 [0.79-0.86],1.032e-13,***,Concentration of LDL Particles
LA,0.82 [0.79-0.86],9.473e-17,***,Linoleic Acid
M-VLDL-L,0.82 [0.79-0.86],6.777e-15,***,Total-Lipids in Medium VLDL
Remnant-C,0.82 [0.79-0.85],4.556e-17,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-P,0.82 [0.79-0.86],3.099e-14,***,Concentration of Medium LDL Particles
S-LDL-L,0.82 [0.79-0.85],1.049e-15,***,Total-Lipids in Small LDL
IDL-CE,0.82 [0.79-0.85],4.817e-16,***,Cholesteryl Esters in IDL
L-LDL-L,0.82 [0.79-0.85],1.170e-17,***,Total-Lipids in Large LDL
S-LDL-CE%,0.82 [0.79-0.85],1.683e-17,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-PL,0.82 [0.78-0.85],6.664e-15,***,Phospholipids in Medium VLDL
M-VLDL-C,0.82 [0.78-0.85],3.780e-15,***,Cholesterol in Medium VLDL
LDL-L,0.82 [0.79-0.85],7.643e-19,***,Total-Lipids in LDL
M-VLDL-FC,0.82 [0.78-0.85],5.296e-15,***,Free Cholesterol in Medium VLDL
M-VLDL-P,0.82 [0.78-0.85],7.948e-15,***,Concentration of Medium VLDL Particles
Total-C,0.81 [0.78-0.85],1.394e-19,***,Total-Cholesterol
Non-HDL-C,0.81 [0.78-0.85],9.386e-20,***,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.81 [0.78-0.85],7.758e-18,***,Cholesteryl Esters in Large LDL
