Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.14 [1.10-1.18],1.381e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
MUFA%,1.12 [1.10-1.15],7.554e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.12 [1.09-1.15],1.072e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.12 [1.09-1.14],1.497e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.11 [1.09-1.14],5.836e-16,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-TG%,1.10 [1.08-1.13],7.098e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.10 [1.08-1.13],1.972e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.10 [1.07-1.13],1.969e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.10 [1.08-1.12],4.213e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.10 [1.07-1.12],7.201e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.09 [1.06-1.13],0.042,*,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,1.09 [1.07-1.12],5.759e-08,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.09 [1.07-1.12],1.239e-08,***,Triglycerides in Small HDL
S-LDL-TG%,1.09 [1.07-1.12],1.796e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.09 [1.07-1.12],9.001e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.08 [1.06-1.11],7.101e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.08 [1.06-1.11],8.473e-05,***,Average Diameter for VLDL Particles
L-HDL-TG%,1.08 [1.06-1.11],2.426e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.08 [1.06-1.11],1.328e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,1.08 [1.06-1.10],3.456e-06,***,Triglycerides in Very Large VLDL
M-HDL-PL%,1.08 [1.05-1.10],1.390e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
SFA%,1.08 [1.05-1.10],4.960e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
VLDL-TG,1.07 [1.05-1.10],3.478e-04,***,Triglycerides in VLDL
Total-TG,1.07 [1.05-1.10],2.563e-04,***,Total-Triglycerides
XL-VLDL-L,1.07 [1.05-1.10],2.897e-04,***,Total-Lipids in Very Large VLDL
XL-HDL-FC%,1.07 [1.05-1.10],0.009,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-P,1.07 [1.05-1.10],1.435e-04,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,1.07 [1.05-1.10],0.002,**,Phospholipids in Large VLDL
L-VLDL-TG,1.07 [1.05-1.09],0.001,**,Triglycerides in Large VLDL
XXL-VLDL-L,1.07 [1.05-1.09],3.351e-04,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.07 [1.05-1.09],0.003,**,Triglycerides in Small VLDL
MUFA,1.07 [1.05-1.09],9.857e-04,***,Monounsaturated Fatty Acids
M-HDL-TG,1.07 [1.04-1.09],0.005,**,Triglycerides in Medium HDL
