Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,2.11 [1.97-2.27],2.674e-89,***,Glucose
Glu-lactate,2.11 [1.98-2.24],3.169e-114,***,Glucose-lactate
XS-VLDL-TG%,1.93 [1.78-2.09],1.066e-50,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.91 [1.74-2.10],1.173e-37,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.88 [1.72-2.06],1.499e-37,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.83 [1.70-1.97],5.419e-54,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.78 [1.57-2.02],2.076e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.73 [1.61-1.86],1.377e-46,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.72 [1.60-1.86],7.148e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,1.72 [1.60-1.85],2.119e-43,***,Spectrometer-corrected alanine
M-LDL-TG%,1.68 [1.56-1.80],2.253e-41,***,Triglycerides to Total-Lipids in Medium LDL percentage
Ala,1.63 [1.51-1.75],6.530e-33,***,Alanine
IDL-PL%,1.51 [1.40-1.63],2.753e-20,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.50 [1.40-1.60],5.383e-26,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.45 [1.35-1.56],2.811e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.45 [1.34-1.57],5.388e-15,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.43 [1.30-1.57],1.105e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.41 [1.28-1.55],6.506e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.34 [1.23-1.47],5.922e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.30 [1.20-1.40],5.822e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.28 [1.18-1.39],0.002,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.27 [1.17-1.37],0.002,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.24 [1.15-1.34],0.027,*,Valine
S-LDL-FC%,0.84 [0.79-0.90],0.044,*,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.81 [0.76-0.86],3.231e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.81 [0.76-0.86],2.452e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.80 [0.75-0.86],6.837e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC,0.79 [0.73-0.86],0.023,*,Free Cholesterol in Very Large VLDL
L-VLDL-FC,0.79 [0.73-0.86],0.022,*,Free Cholesterol in Large VLDL
M-HDL-PL,0.79 [0.72-0.86],0.031,*,Phospholipids in Medium HDL
XXL-VLDL-CE%,0.78 [0.71-0.86],0.038,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-CE%,0.77 [0.72-0.83],1.433e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-L,0.77 [0.70-0.84],9.181e-04,***,Total-Lipids in Medium HDL
L-HDL-C%,0.76 [0.72-0.81],2.195e-14,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,0.76 [0.71-0.81],1.481e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-PL,0.76 [0.70-0.82],6.810e-06,***,Phospholipids in Small HDL
M-HDL-CE,0.75 [0.68-0.82],5.728e-04,***,Cholesteryl Esters in Medium HDL
S-HDL-L,0.74 [0.68-0.80],5.983e-08,***,Total-Lipids in Small HDL
M-HDL-C,0.74 [0.67-0.81],4.317e-05,***,Cholesterol in Medium HDL
S-VLDL-P,0.73 [0.67-0.80],8.554e-07,***,Concentration of Small VLDL Particles
VLDL-L,0.73 [0.68-0.79],2.799e-09,***,Total-Lipids in VLDL
LA%,0.73 [0.68-0.78],2.286e-12,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.73 [0.69-0.77],2.902e-20,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
SFA,0.72 [0.67-0.77],1.890e-12,***,Saturated Fatty Acids
L-VLDL-C,0.72 [0.66-0.78],2.188e-08,***,Cholesterol in Large VLDL
M-HDL-P,0.71 [0.65-0.79],5.040e-06,***,Concentration of Medium HDL Particles
M-VLDL-CE%,0.71 [0.68-0.75],2.035e-40,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-FA,0.71 [0.66-0.77],1.708e-13,***,Total-Fatty Acids
L-HDL-FC%,0.71 [0.68-0.75],2.652e-31,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,0.71 [0.65-0.78],1.987e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-PL%,0.71 [0.66-0.76],3.943e-17,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-PL,0.71 [0.64-0.78],2.223e-07,***,Phospholipids in HDL
XL-VLDL-C,0.71 [0.65-0.77],2.276e-09,***,Cholesterol in Very Large VLDL
S-HDL-CE,0.71 [0.65-0.77],3.030e-11,***,Cholesteryl Esters in Small HDL
L-HDL-PL,0.70 [0.63-0.79],0.003,**,Phospholipids in Large HDL
L-VLDL-C%,0.70 [0.65-0.77],2.051e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-CE%,0.70 [0.65-0.75],8.400e-15,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-VLDL-L,0.69 [0.64-0.76],1.264e-11,***,Total-Lipids in Small VLDL
S-HDL-C,0.69 [0.64-0.75],4.189e-13,***,Cholesterol in Small HDL
L-VLDL-CE%,0.68 [0.63-0.74],5.967e-14,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-FC,0.68 [0.63-0.74],4.382e-14,***,Free Cholesterol in Small HDL
XL-VLDL-CE%,0.68 [0.62-0.74],9.252e-12,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-P,0.68 [0.62-0.74],1.895e-14,***,Concentration of Small HDL Particles
VLDL-PL,0.68 [0.62-0.74],1.026e-14,***,Phospholipids in VLDL
ApoA1,0.68 [0.62-0.74],2.410e-11,***,Apolipoprotein A1
M-HDL-FC,0.67 [0.61-0.74],2.715e-09,***,Free Cholesterol in Medium HDL
HDL-L,0.67 [0.61-0.74],4.603e-11,***,Total-Lipids in HDL
XL-VLDL-C%,0.66 [0.60-0.72],1.658e-12,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.66 [0.60-0.72],2.565e-12,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
