Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.12 [1.09-1.16],1.605e-08,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.12 [1.09-1.16],2.270e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.10 [1.07-1.14],1.819e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.09 [1.05-1.12],0.009,**,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.08 [1.05-1.12],0.012,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.08 [1.05-1.12],0.031,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-C%,0.92 [0.90-0.95],0.008,**,Cholesterol to Total-Lipids in Large LDL percentage
Total-FA,0.92 [0.90-0.95],0.016,*,Total-Fatty Acids
M-LDL-CE%,0.92 [0.89-0.95],0.031,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.92 [0.89-0.95],0.021,*,VLDL Cholesterol
VLDL-CE,0.92 [0.89-0.95],0.018,*,Cholesteryl Esters in VLDL
S-VLDL-FC,0.92 [0.89-0.94],0.011,*,Free Cholesterol in Small VLDL
IDL-C%,0.92 [0.89-0.94],5.096e-05,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE,0.91 [0.89-0.94],0.006,**,Cholesteryl Esters in Medium VLDL
S-HDL-PL,0.91 [0.89-0.94],0.006,**,Phospholipids in Small HDL
M-VLDL-L,0.91 [0.89-0.94],0.003,**,Total-Lipids in Medium VLDL
L-LDL-P,0.91 [0.89-0.94],0.004,**,Concentration of Large LDL Particles
M-VLDL-PL,0.91 [0.88-0.94],0.002,**,Phospholipids in Medium VLDL
S-LDL-PL,0.91 [0.88-0.94],8.634e-04,***,Phospholipids in Small LDL
M-VLDL-P,0.91 [0.88-0.94],0.002,**,Concentration of Medium VLDL Particles
M-VLDL-FC,0.91 [0.88-0.94],0.001,**,Free Cholesterol in Medium VLDL
M-VLDL-C,0.91 [0.88-0.94],0.001,**,Cholesterol in Medium VLDL
S-LDL-P,0.91 [0.88-0.94],7.630e-04,***,Concentration of Small LDL Particles
M-LDL-C%,0.91 [0.89-0.94],1.489e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-PL,0.91 [0.88-0.94],8.858e-04,***,Phospholipids in IDL
DHA,0.91 [0.88-0.94],0.003,**,Docosahexaenoic Acid
LDL-P,0.91 [0.88-0.94],3.154e-04,***,Concentration of LDL Particles
LA,0.91 [0.88-0.93],4.336e-05,***,Linoleic Acid
ApoB,0.91 [0.88-0.93],6.374e-05,***,Apolipoprotein B
S-HDL-L,0.91 [0.88-0.93],1.004e-04,***,Total-Lipids in Small HDL
HDL-P,0.91 [0.88-0.94],0.002,**,Concentration of HDL Particles
S-LDL-CE%,0.90 [0.88-0.93],3.174e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Phosphoglyc,0.90 [0.88-0.93],7.348e-05,***,Phosphoglycerides
S-HDL-FC,0.90 [0.88-0.93],6.725e-05,***,Free Cholesterol in Small HDL
IDL-CE%,0.90 [0.88-0.93],2.905e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Omega-3,0.90 [0.87-0.93],1.745e-04,***,Omega-3 Fatty Acids
S-LDL-FC,0.90 [0.88-0.93],1.370e-05,***,Free Cholesterol in Small LDL
Remnant-C,0.90 [0.88-0.93],3.988e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-P,0.90 [0.87-0.93],1.521e-05,***,Concentration of Medium LDL Particles
Cholines,0.90 [0.87-0.93],2.337e-05,***,Total-Cholines
S-LDL-L,0.90 [0.87-0.93],5.369e-06,***,Total-Lipids in Small LDL
IDL-FC,0.90 [0.87-0.93],2.082e-05,***,Free Cholesterol in IDL
Omega-6,0.90 [0.87-0.93],2.545e-06,***,Omega-6 Fatty Acids
IDL-P,0.90 [0.87-0.93],3.178e-05,***,Concentration of IDL Particles
Total-PL,0.90 [0.87-0.93],3.211e-06,***,Total-Phospholipids in Lipoprotein Particles
Total-L,0.90 [0.87-0.93],2.845e-07,***,Total-Lipids in Lipoprotein Particles
IDL-L,0.90 [0.87-0.93],2.290e-06,***,Total-Lipids in IDL
PC,0.90 [0.87-0.93],1.149e-05,***,Phosphatidylcholines
S-HDL-CE,0.90 [0.87-0.93],2.716e-06,***,Cholesteryl Esters in Small HDL
S-LDL-CE,0.90 [0.87-0.92],8.465e-07,***,Cholesteryl Esters in Small LDL
Non-HDL-C,0.90 [0.87-0.92],9.001e-08,***,Total-Cholesterol Minus HDL-C
S-HDL-C,0.90 [0.87-0.92],1.135e-06,***,Cholesterol in Small HDL
L-LDL-L,0.90 [0.87-0.92],1.053e-07,***,Total-Lipids in Large LDL
S-LDL-C,0.90 [0.87-0.92],3.981e-07,***,Cholesterol in Small LDL
L-LDL-CE,0.90 [0.87-0.92],1.765e-07,***,Cholesteryl Esters in Large LDL
LDL-L,0.90 [0.87-0.92],4.803e-08,***,Total-Lipids in LDL
Total-P,0.90 [0.87-0.93],1.945e-05,***,Total-Concentration of Lipoprotein Particles
Total-FC,0.89 [0.87-0.92],1.187e-07,***,Total-Free Cholesterol
L-LDL-C,0.89 [0.87-0.92],8.047e-08,***,Cholesterol in Large LDL
Clinical LDL-C,0.89 [0.87-0.92],1.805e-08,***,Clinical LDL Cholesterol
LDL-CE,0.89 [0.87-0.92],3.997e-08,***,Cholesteryl Esters in LDL
S-LDL-C%,0.89 [0.87-0.92],5.979e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-P,0.89 [0.87-0.92],6.357e-07,***,Concentration of Small HDL Particles
LDL-C,0.89 [0.87-0.92],2.197e-08,***,LDL Cholesterol
IDL-C,0.89 [0.87-0.92],1.467e-07,***,Cholesterol in IDL
LDL-FC,0.89 [0.87-0.92],7.576e-08,***,Free Cholesterol in LDL
M-LDL-L,0.89 [0.87-0.92],6.218e-08,***,Total-Lipids in Medium LDL
M-LDL-PL,0.89 [0.87-0.92],1.711e-07,***,Phospholipids in Medium LDL
Total-C,0.89 [0.87-0.92],1.254e-08,***,Total-Cholesterol
M-LDL-CE,0.89 [0.87-0.92],7.697e-08,***,Cholesteryl Esters in Medium LDL
LDL-PL,0.89 [0.87-0.92],5.906e-08,***,Phospholipids in LDL
M-LDL-FC,0.89 [0.87-0.92],9.546e-08,***,Free Cholesterol in Medium LDL
L-LDL-FC,0.89 [0.86-0.92],7.863e-08,***,Free Cholesterol in Large LDL
PUFA,0.89 [0.87-0.92],2.988e-08,***,Polyunsaturated Fatty Acids
Total-CE,0.89 [0.87-0.92],8.340e-09,***,Total-Esterified Cholesterol
M-LDL-C,0.89 [0.86-0.92],2.311e-08,***,Cholesterol in Medium LDL
L-LDL-PL,0.89 [0.86-0.92],2.796e-08,***,Phospholipids in Large LDL
IDL-CE,0.89 [0.86-0.92],3.931e-08,***,Cholesteryl Esters in IDL
