Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.09-1.15],6.542e-08,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.08-1.15],1.772e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.08-1.14],3.685e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.10 [1.07-1.14],1.397e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.10 [1.06-1.13],9.309e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.93 [0.91-0.96],0.040,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.93 [0.90-0.95],0.011,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,0.93 [0.90-0.95],0.027,*,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-C%,0.92 [0.90-0.95],0.012,*,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.92 [0.89-0.95],0.022,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.92 [0.89-0.95],0.002,**,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.92 [0.89-0.95],0.024,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,0.92 [0.89-0.94],0.002,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.92 [0.89-0.94],0.001,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.92 [0.89-0.94],9.641e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.91 [0.89-0.94],0.001,**,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.91 [0.88-0.94],5.147e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.91 [0.88-0.94],5.813e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.91 [0.88-0.94],0.001,**,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.90 [0.88-0.93],5.591e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.90 [0.87-0.93],4.342e-06,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.90 [0.88-0.93],2.746e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.90 [0.87-0.92],5.918e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-FC%,0.90 [0.87-0.92],7.123e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.90 [0.87-0.92],2.932e-09,***,Cholesterol to Total-Lipids in IDL percentage
