Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.22 [1.21-1.24],4.329e-223,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.21 [1.20-1.23],4.756e-174,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.20 [1.19-1.22],7.192e-214,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.20 [1.19-1.22],1.690e-165,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.19 [1.18-1.21],4.044e-194,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.19 [1.18-1.21],3.648e-197,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.19 [1.17-1.21],3.026e-98,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.18 [1.17-1.20],1.988e-175,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.15 [1.13-1.16],9.578e-109,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.13 [1.11-1.14],4.044e-78,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,1.12 [1.10-1.14],4.683e-45,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.11 [1.10-1.13],7.611e-58,***,Glycoprotein Acetyls
MUFA%,1.11 [1.10-1.12],1.730e-55,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,1.10 [1.09-1.12],1.119e-40,***,Triglycerides to Total-Lipids in Large VLDL percentage
Glu-lactate,1.10 [1.09-1.11],2.181e-53,***,Glucose-lactate
S-HDL-PL%,1.09 [1.08-1.11],8.315e-39,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.09 [1.07-1.10],6.775e-37,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.09 [1.07-1.10],1.682e-33,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.08 [1.07-1.09],3.977e-31,***,Phospholipids to Total-Lipids in IDL percentage
Glu,1.08 [1.06-1.09],1.228e-27,***,Glucose
S-HDL-TG%,1.06 [1.05-1.08],1.015e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.06 [1.05-1.08],8.670e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.06 [1.05-1.07],3.216e-15,***,Triglycerides in Small HDL
L-HDL-TG%,1.06 [1.04-1.07],8.993e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG,1.05 [1.04-1.06],1.124e-10,***,Triglycerides in Medium HDL
TG/PG,1.05 [1.03-1.06],9.453e-07,***,Triglycerides to Phosphoglycerides ratio
Lactate,1.04 [1.03-1.06],1.747e-06,***,Lactate
HDL-TG,1.04 [1.03-1.06],3.908e-06,***,Triglycerides in HDL
Tyr,1.04 [1.03-1.06],2.009e-05,***,Tyrosine
M-HDL-PL,1.04 [1.03-1.05],3.445e-04,***,Phospholipids in Medium HDL
M-HDL-TG%,1.04 [1.03-1.05],1.577e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-PL,1.04 [1.03-1.05],3.771e-04,***,Phospholipids in Small HDL
Creatinine,1.04 [1.02-1.05],0.007,**,Creatinine
VLDL-size,1.04 [1.02-1.05],0.014,*,Average Diameter for VLDL Particles
S-LDL-PL%,1.04 [1.02-1.05],0.010,*,Phospholipids to Total-Lipids in Small LDL percentage
SFA%,1.03 [1.02-1.05],0.004,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,1.03 [1.02-1.05],0.034,*,Triglycerides in Very Small VLDL
