Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.12 [1.09-1.15],1.340e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.10 [1.07-1.13],2.929e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.10 [1.07-1.12],5.234e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.09 [1.06-1.12],1.463e-05,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.09 [1.06-1.12],4.258e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.08 [1.05-1.11],0.023,*,Glycoprotein Acetyls
Remnant-C,0.93 [0.91-0.96],0.041,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-6,0.93 [0.91-0.95],0.014,*,Omega-6 Fatty Acids
M-LDL-C,0.93 [0.91-0.95],0.017,*,Cholesterol in Medium LDL
S-HDL-PL,0.93 [0.90-0.95],0.033,*,Phospholipids in Small HDL
IDL-PL,0.93 [0.90-0.95],0.043,*,Phospholipids in IDL
LA,0.93 [0.91-0.95],0.007,**,Linoleic Acid
PUFA,0.93 [0.90-0.95],0.011,*,Polyunsaturated Fatty Acids
Total-L,0.93 [0.90-0.95],0.002,**,Total-Lipids in Lipoprotein Particles
SM,0.93 [0.90-0.95],0.039,*,Sphingomyelins
LDL-L,0.93 [0.90-0.95],0.003,**,Total-Lipids in LDL
Non-HDL-C,0.93 [0.90-0.95],0.002,**,Total-Cholesterol Minus HDL-C
XS-VLDL-C%,0.93 [0.90-0.95],3.775e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-PL,0.93 [0.90-0.95],0.004,**,Phospholipids in LDL
LDL-CE,0.93 [0.90-0.95],0.002,**,Cholesteryl Esters in LDL
S-HDL-L,0.93 [0.90-0.95],0.005,**,Total-Lipids in Small HDL
S-HDL-FC,0.93 [0.90-0.95],0.005,**,Free Cholesterol in Small HDL
LDL-C,0.92 [0.90-0.95],5.045e-04,***,LDL Cholesterol
L-LDL-L,0.92 [0.90-0.95],4.671e-04,***,Total-Lipids in Large LDL
M-HDL-L,0.92 [0.90-0.95],0.017,*,Total-Lipids in Medium HDL
