Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,2.00 [1.67-2.40],2.097e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.69 [1.45-1.98],9.630e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.69 [1.42-2.00],4.260e-04,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.67 [1.43-1.95],3.089e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.59 [1.37-1.85],4.484e-04,***,Tyrosine
Glu,1.54 [1.31-1.81],0.034,*,Glucose
S-LDL-C%,0.66 [0.58-0.77],0.005,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.66 [0.58-0.75],1.074e-04,***,Cholesterol to Total-Lipids in IDL percentage
Clinical LDL-C,0.64 [0.55-0.75],0.010,*,Clinical LDL Cholesterol
LDL-L,0.64 [0.54-0.75],0.016,*,Total-Lipids in LDL
XL-HDL-CE%,0.63 [0.55-0.72],1.526e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-CE,0.62 [0.53-0.74],0.011,*,Cholesteryl Esters in LDL
LDL-C,0.62 [0.53-0.73],0.004,**,LDL Cholesterol
L-LDL-C,0.62 [0.52-0.73],0.009,**,Cholesterol in Large LDL
M-LDL-CE,0.62 [0.51-0.74],0.043,*,Cholesteryl Esters in Medium LDL
L-LDL-CE,0.62 [0.52-0.73],0.012,*,Cholesteryl Esters in Large LDL
IDL-CE%,0.61 [0.54-0.70],3.550e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-C,0.61 [0.51-0.73],0.018,*,Cholesterol in Small HDL
LDL-PL,0.61 [0.51-0.73],0.010,**,Phospholipids in LDL
S-LDL-L,0.61 [0.51-0.73],0.023,*,Total-Lipids in Small LDL
M-LDL-L,0.61 [0.51-0.72],0.007,**,Total-Lipids in Medium LDL
S-HDL-CE%,0.61 [0.52-0.70],1.987e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.60 [0.52-0.70],3.775e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-FC,0.60 [0.50-0.72],0.014,*,Free Cholesterol in Large LDL
S-LDL-PL,0.60 [0.50-0.72],0.022,*,Phospholipids in Small LDL
M-LDL-C,0.60 [0.50-0.71],0.004,**,Cholesterol in Medium LDL
Gln,0.59 [0.50-0.70],1.370e-04,***,Glutamine
S-LDL-C,0.59 [0.49-0.71],0.006,**,Cholesterol in Small LDL
L-LDL-C%,0.59 [0.52-0.67],2.444e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
LDL-FC,0.59 [0.49-0.70],0.001,**,Free Cholesterol in LDL
S-HDL-CE,0.58 [0.48-0.70],0.002,**,Cholesteryl Esters in Small HDL
S-HDL-C%,0.58 [0.49-0.67],1.028e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL,0.57 [0.47-0.68],7.608e-04,***,Phospholipids in Medium LDL
XL-HDL-C%,0.55 [0.46-0.66],3.672e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-FC,0.55 [0.46-0.66],1.154e-04,***,Free Cholesterol in Small LDL
M-LDL-FC,0.54 [0.45-0.66],7.045e-05,***,Free Cholesterol in Medium LDL
