Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.15 [1.11-1.19],1.004e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.12 [1.08-1.16],3.409e-06,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.11 [1.08-1.15],4.389e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.10 [1.07-1.14],4.797e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.07-1.14],7.960e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.09 [1.06-1.13],0.015,*,Triglycerides to Total-Lipids in IDL percentage
S-HDL-L,0.91 [0.88-0.94],0.043,*,Total-Lipids in Small HDL
Total-FA,0.91 [0.88-0.94],0.008,**,Total-Fatty Acids
M-VLDL-TG,0.91 [0.88-0.94],0.041,*,Triglycerides in Medium VLDL
IDL-PL,0.91 [0.88-0.94],0.033,*,Phospholipids in IDL
XXL-VLDL-CE,0.91 [0.88-0.94],0.043,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,0.91 [0.88-0.94],0.037,*,Free Cholesterol in Very Large VLDL
IDL-C%,0.91 [0.88-0.94],1.058e-04,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-P,0.91 [0.88-0.94],0.028,*,Concentration of VLDL Particles
IDL-FC,0.91 [0.88-0.94],0.009,**,Free Cholesterol in IDL
L-VLDL-L,0.91 [0.88-0.94],0.017,*,Total-Lipids in Large VLDL
L-LDL-C%,0.91 [0.88-0.94],1.962e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-C,0.91 [0.88-0.94],0.005,**,Cholesterol in Small HDL
S-HDL-CE,0.91 [0.88-0.94],0.005,**,Cholesteryl Esters in Small HDL
S-VLDL-C,0.91 [0.87-0.94],0.008,**,Cholesterol in Small VLDL
S-LDL-PL,0.91 [0.88-0.94],0.002,**,Phospholipids in Small LDL
L-VLDL-FC,0.90 [0.87-0.94],0.009,**,Free Cholesterol in Large VLDL
Total-PL,0.90 [0.87-0.93],9.117e-04,***,Total-Phospholipids in Lipoprotein Particles
