Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.22 [1.19-1.26],3.219e-33,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.21 [1.18-1.25],1.630e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.20 [1.17-1.23],4.915e-32,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.20 [1.16-1.23],3.627e-28,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.20 [1.16-1.23],2.939e-28,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.19 [1.15-1.22],4.467e-27,***,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.15 [1.11-1.20],9.255e-10,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG%,1.12 [1.09-1.16],5.807e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.12 [1.09-1.16],5.128e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.12 [1.08-1.15],3.339e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.09 [1.06-1.13],0.006,**,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,1.09 [1.06-1.13],0.005,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.09 [1.06-1.12],0.001,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.09 [1.06-1.13],0.021,*,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-PL%,1.09 [1.06-1.12],0.004,**,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.09 [1.06-1.12],0.007,**,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.09 [1.05-1.12],0.045,*,Glycoprotein Acetyls
L-HDL-PL%,1.08 [1.05-1.11],0.025,*,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.93 [0.91-0.96],0.021,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.90-0.95],0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG,0.92 [0.90-0.95],0.050,*,Triglycerides in Medium LDL
XL-HDL-C%,0.92 [0.89-0.95],0.003,**,Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-FC,0.92 [0.89-0.95],0.019,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,0.92 [0.89-0.95],0.010,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-VLDL-FC%,0.91 [0.89-0.94],4.314e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,0.91 [0.89-0.94],1.212e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-TG,0.91 [0.89-0.94],9.355e-04,***,Triglycerides in Small LDL
S-VLDL-C%,0.91 [0.88-0.94],8.798e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
MUFA,0.91 [0.88-0.94],3.695e-05,***,Monounsaturated Fatty Acids
His,0.90 [0.88-0.93],5.292e-06,***,Histidine
S-VLDL-TG,0.90 [0.87-0.93],2.087e-05,***,Triglycerides in Small VLDL
L-LDL-FC%,0.90 [0.88-0.93],2.242e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
ApoA1,0.90 [0.87-0.93],4.086e-04,***,Apolipoprotein A1
XXL-VLDL-C,0.90 [0.87-0.93],6.584e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
LA%,0.90 [0.87-0.92],4.351e-08,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-PL%,0.90 [0.87-0.92],2.233e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,0.90 [0.87-0.92],9.168e-07,***,Triglycerides in Very Large VLDL
XS-VLDL-PL,0.89 [0.86-0.92],3.345e-07,***,Phospholipids in Very Small VLDL
Total-TG,0.89 [0.86-0.91],2.897e-09,***,Total-Triglycerides
XXL-VLDL-CE,0.89 [0.86-0.91],9.585e-09,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-C%,0.88 [0.86-0.91],5.191e-14,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-P,0.88 [0.85-0.91],8.807e-10,***,Concentration of Very Large VLDL Particles
XS-VLDL-CE%,0.88 [0.86-0.90],2.267e-15,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-TG,0.88 [0.85-0.91],2.626e-11,***,Triglycerides in VLDL
S-VLDL-FC%,0.88 [0.85-0.90],1.687e-14,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.88 [0.85-0.90],4.357e-12,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
VLDL-size,0.88 [0.85-0.90],2.986e-11,***,Average Diameter for VLDL Particles
XL-VLDL-L,0.88 [0.85-0.90],1.749e-11,***,Total-Lipids in Very Large VLDL
XL-VLDL-PL,0.87 [0.85-0.90],1.984e-11,***,Phospholipids in Very Large VLDL
S-VLDL-PL%,0.87 [0.85-0.90],1.316e-13,***,Phospholipids to Total-Lipids in Small VLDL percentage
Albumin,0.87 [0.85-0.90],9.783e-15,***,Albumin
S-HDL-PL,0.87 [0.85-0.90],1.525e-12,***,Phospholipids in Small HDL
XS-VLDL-L,0.87 [0.85-0.90],2.871e-12,***,Total-Lipids in Very Small VLDL
SFA,0.87 [0.85-0.90],5.232e-16,***,Saturated Fatty Acids
DHA,0.87 [0.84-0.90],1.020e-11,***,Docosahexaenoic Acid
XL-VLDL-FC,0.87 [0.84-0.89],1.742e-13,***,Free Cholesterol in Very Large VLDL
XS-VLDL-FC,0.87 [0.84-0.89],3.840e-13,***,Free Cholesterol in Very Small VLDL
HDL-P,0.87 [0.84-0.90],7.042e-12,***,Concentration of HDL Particles
XS-VLDL-P,0.87 [0.84-0.89],2.255e-13,***,Concentration of Very Small VLDL Particles
L-VLDL-TG,0.87 [0.84-0.89],1.865e-14,***,Triglycerides in Large VLDL
L-VLDL-PL,0.86 [0.84-0.89],4.115e-14,***,Phospholipids in Large VLDL
L-VLDL-P,0.86 [0.84-0.89],1.239e-14,***,Concentration of Large VLDL Particles
Omega-3,0.86 [0.83-0.89],8.672e-15,***,Omega-3 Fatty Acids
ApoB/ApoA1,0.86 [0.83-0.88],7.205e-18,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-FA,0.85 [0.83-0.88],1.193e-21,***,Total-Fatty Acids
S-HDL-L,0.85 [0.83-0.88],7.235e-19,***,Total-Lipids in Small HDL
L-VLDL-L,0.85 [0.82-0.88],2.030e-18,***,Total-Lipids in Large VLDL
L-VLDL-FC,0.85 [0.82-0.88],6.048e-18,***,Free Cholesterol in Large VLDL
S-VLDL-P,0.85 [0.82-0.88],2.706e-18,***,Concentration of Small VLDL Particles
XS-VLDL-C,0.85 [0.82-0.87],4.247e-19,***,Cholesterol in Very Small VLDL
