Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.40 [1.35-1.46],3.888e-68,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.38 [1.34-1.43],1.480e-72,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.34 [1.29-1.40],1.824e-42,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.33 [1.28-1.38],3.557e-48,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.33 [1.29-1.37],3.657e-56,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.31 [1.26-1.37],3.277e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.30 [1.26-1.35],2.053e-48,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.29 [1.23-1.36],4.530e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.24 [1.20-1.28],1.312e-29,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.23 [1.19-1.28],7.329e-27,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.23 [1.19-1.28],1.562e-22,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.22 [1.17-1.27],9.978e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.21 [1.17-1.26],1.301e-18,***,Glycoprotein Acetyls
IDL-PL%,1.21 [1.17-1.25],4.618e-20,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-TG%,1.20 [1.16-1.25],4.244e-17,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.20 [1.15-1.25],1.828e-10,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,1.18 [1.14-1.23],1.472e-12,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,1.17 [1.13-1.22],9.139e-13,***,Triglycerides in Small HDL
XS-VLDL-TG,1.17 [1.13-1.21],2.484e-14,***,Triglycerides in Very Small VLDL
M-HDL-PL%,1.17 [1.13-1.21],9.845e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG,1.17 [1.13-1.21],8.079e-12,***,Triglycerides in Small VLDL
L-HDL-TG%,1.16 [1.12-1.21],1.456e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.15 [1.11-1.20],3.457e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG,1.15 [1.11-1.19],1.160e-10,***,Triglycerides in Medium LDL
L-LDL-TG,1.14 [1.11-1.18],4.397e-09,***,Triglycerides in Large LDL
LDL-TG,1.14 [1.11-1.18],2.476e-09,***,Triglycerides in LDL
IDL-TG,1.14 [1.10-1.18],1.669e-08,***,Triglycerides in IDL
L-VLDL-TG%,1.13 [1.09-1.18],0.001,**,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-3%,1.13 [1.09-1.17],1.002e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG,1.12 [1.09-1.16],1.651e-06,***,Triglycerides in Small LDL
XL-VLDL-TG,1.12 [1.08-1.16],1.199e-04,***,Triglycerides in Very Large VLDL
Omega-3,1.12 [1.08-1.16],4.037e-04,***,Omega-3 Fatty Acids
