Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.45 [1.42-1.49],1.914e-176,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.45 [1.41-1.49],2.756e-150,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.42 [1.39-1.46],4.574e-139,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.42 [1.38-1.46],1.071e-111,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.40 [1.36-1.43],1.535e-144,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.39 [1.35-1.44],4.909e-99,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.36 [1.33-1.40],3.515e-122,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.34 [1.30-1.38],3.024e-94,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.33 [1.28-1.38],4.145e-44,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-PL%,1.29 [1.25-1.33],3.067e-66,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.28 [1.25-1.32],7.203e-81,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.25 [1.21-1.29],6.692e-36,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.23 [1.20-1.27],4.489e-50,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.23 [1.20-1.26],1.566e-46,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.22 [1.19-1.26],7.309e-37,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.19 [1.16-1.23],4.846e-25,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.19 [1.15-1.22],8.525e-28,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.17 [1.14-1.20],1.416e-20,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.15 [1.11-1.18],5.827e-13,***,Triglycerides to Total-Lipids in Large VLDL percentage
Creatinine,1.15 [1.12-1.18],6.742e-17,***,Creatinine
L-HDL-TG%,1.15 [1.12-1.18],5.993e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.14 [1.11-1.17],1.033e-14,***,Glycoprotein Acetyls
TG/PG,1.14 [1.10-1.17],3.438e-13,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.12 [1.09-1.15],1.624e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.12 [1.09-1.15],1.929e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Sc-ala,1.12 [1.09-1.15],9.445e-10,***,Spectrometer-corrected alanine
Phe,1.11 [1.08-1.14],6.213e-10,***,Phenylalanine
Gln,1.09 [1.06-1.12],4.592e-04,***,Glutamine
Ala,1.09 [1.06-1.12],8.441e-04,***,Alanine
Glu,1.09 [1.06-1.11],4.863e-04,***,Glucose
Ile,1.08 [1.05-1.11],0.001,**,Isoleucine
Leu,1.08 [1.05-1.11],0.006,**,Leucine
Acetate,0.93 [0.90-0.95],0.015,*,Acetate
Albumin,0.93 [0.90-0.95],0.004,**,Albumin
MUFA,0.92 [0.90-0.95],0.001,**,Monounsaturated Fatty Acids
DHA,0.92 [0.90-0.95],0.006,**,Docosahexaenoic Acid
XL-HDL-TG,0.92 [0.89-0.95],0.002,**,Triglycerides in Very Large HDL
M-HDL-CE%,0.92 [0.90-0.94],8.869e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-FC,0.92 [0.89-0.94],9.495e-04,***,Free Cholesterol in Very Large VLDL
SFA%,0.92 [0.89-0.94],2.096e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.92 [0.89-0.94],5.378e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-FC%,0.92 [0.89-0.94],4.647e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-size,0.92 [0.89-0.94],2.305e-05,***,Average Diameter for LDL Particles
XXL-VLDL-CE,0.91 [0.89-0.94],3.883e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Omega-6/Omega-3,0.91 [0.89-0.94],5.438e-06,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
