Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.09 [1.06-1.12],1.115e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.09 [1.06-1.11],1.276e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.08 [1.05-1.11],0.001,**,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.07 [1.04-1.10],0.144,,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.07 [1.04-1.10],0.083,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-C%,0.94 [0.91-0.96],0.016,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.93 [0.91-0.96],0.009,**,Cholesterol to Total-Lipids in Large LDL percentage
ApoB,0.93 [0.91-0.96],0.022,*,Apolipoprotein B
L-LDL-P,0.93 [0.91-0.96],0.034,*,Concentration of Large LDL Particles
LDL-P,0.93 [0.91-0.96],0.029,*,Concentration of LDL Particles
Remnant-C,0.93 [0.91-0.95],0.004,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-P,0.93 [0.90-0.95],0.027,*,Concentration of IDL Particles
IDL-PL,0.93 [0.90-0.95],0.017,*,Phospholipids in IDL
S-LDL-L,0.93 [0.90-0.95],0.003,**,Total-Lipids in Small LDL
IDL-FC,0.93 [0.90-0.95],0.005,**,Free Cholesterol in IDL
S-LDL-FC,0.93 [0.90-0.95],0.003,**,Free Cholesterol in Small LDL
M-HDL-FC%,0.93 [0.90-0.95],0.007,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,0.92 [0.90-0.95],3.257e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
SM,0.92 [0.90-0.95],0.004,**,Sphingomyelins
S-LDL-CE%,0.92 [0.90-0.95],5.212e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-L,0.92 [0.90-0.95],2.577e-04,***,Total-Lipids in IDL
S-LDL-CE,0.92 [0.90-0.95],3.446e-04,***,Cholesteryl Esters in Small LDL
Non-HDL-C,0.92 [0.90-0.94],4.690e-05,***,Total-Cholesterol Minus HDL-C
S-LDL-C,0.92 [0.90-0.95],2.122e-04,***,Cholesterol in Small LDL
Total-L,0.92 [0.90-0.94],2.780e-05,***,Total-Lipids in Lipoprotein Particles
LA,0.92 [0.90-0.94],4.692e-05,***,Linoleic Acid
M-LDL-CE,0.92 [0.90-0.94],1.362e-04,***,Cholesteryl Esters in Medium LDL
ApoA1,0.92 [0.89-0.95],0.004,**,Apolipoprotein A1
IDL-C,0.92 [0.89-0.94],4.638e-05,***,Cholesterol in IDL
S-HDL-PL,0.92 [0.89-0.94],1.367e-04,***,Phospholipids in Small HDL
M-LDL-L,0.92 [0.89-0.94],3.132e-05,***,Total-Lipids in Medium LDL
Clinical LDL-C,0.92 [0.90-0.94],5.108e-06,***,Clinical LDL Cholesterol
M-LDL-C,0.92 [0.89-0.94],2.576e-05,***,Cholesterol in Medium LDL
LDL-L,0.92 [0.89-0.94],5.841e-06,***,Total-Lipids in LDL
Total-FC,0.92 [0.89-0.94],1.196e-05,***,Total-Free Cholesterol
LDL-CE,0.92 [0.89-0.94],6.071e-06,***,Cholesteryl Esters in LDL
