Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.09 [1.08-1.11],6.739e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.07-1.11],3.035e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.09 [1.07-1.11],1.794e-18,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.08 [1.07-1.10],2.108e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.08 [1.06-1.10],6.807e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.07 [1.05-1.09],1.905e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.07 [1.05-1.09],4.865e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.07 [1.05-1.09],2.585e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.06 [1.04-1.08],2.233e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.06 [1.04-1.08],1.274e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.06 [1.04-1.07],3.120e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.05 [1.04-1.07],0.001,**,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.05 [1.03-1.07],4.204e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.95 [0.94-0.97],7.599e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-3%,0.95 [0.94-0.97],0.015,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-FC,0.95 [0.94-0.97],0.017,*,Free Cholesterol in VLDL
Total-FA,0.95 [0.94-0.97],0.001,**,Total-Fatty Acids
S-HDL-C%,0.95 [0.94-0.97],0.002,**,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-L,0.95 [0.94-0.97],0.014,*,Total-Lipids in Very Small VLDL
L-HDL-C%,0.95 [0.94-0.97],3.617e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-P,0.95 [0.93-0.97],0.006,**,Concentration of Very Small VLDL Particles
M-VLDL-CE%,0.95 [0.94-0.96],9.001e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
