Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.48 [1.45-1.51],0.000e+00,***,Creatinine
IDL-TG%,1.23 [1.21-1.26],5.286e-98,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.23 [1.21-1.25],4.719e-97,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.22 [1.19-1.24],1.842e-87,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.21 [1.18-1.23],6.479e-69,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.20 [1.18-1.23],9.144e-70,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.18 [1.16-1.21],3.587e-47,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.18 [1.15-1.20],1.864e-50,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.17 [1.15-1.19],6.920e-49,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.17 [1.14-1.19],4.953e-43,***,Glycoprotein Acetyls
M-VLDL-TG%,1.17 [1.14-1.19],3.432e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.15 [1.13-1.18],4.176e-42,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.14 [1.11-1.16],6.659e-31,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.13 [1.11-1.16],2.992e-22,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,1.13 [1.10-1.16],2.427e-18,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,1.13 [1.11-1.15],1.701e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.11 [1.09-1.14],2.280e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.11 [1.09-1.13],1.576e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
Gly,1.11 [1.08-1.14],2.889e-07,***,Glycine
M-HDL-TG%,1.11 [1.08-1.13],3.909e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.10 [1.07-1.12],5.145e-13,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-PL%,1.09 [1.06-1.12],2.674e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,1.08 [1.06-1.11],3.210e-08,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,1.08 [1.06-1.10],2.620e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Glu-lactate,1.08 [1.06-1.10],4.692e-09,***,Glucose-lactate
Omega-6/Omega-3,1.08 [1.05-1.10],1.688e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Citrate,1.08 [1.05-1.10],1.559e-06,***,Citrate
TG/PG,1.07 [1.05-1.10],1.183e-05,***,Triglycerides to Phosphoglycerides ratio
Phe,1.07 [1.05-1.09],2.552e-05,***,Phenylalanine
Glu,1.06 [1.04-1.09],7.021e-05,***,Glucose
M-LDL-PL%,1.06 [1.04-1.08],0.024,*,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-C%,0.95 [0.93-0.97],0.049,*,Cholesterol to Total-Lipids in Large VLDL percentage
His,0.94 [0.93-0.96],0.009,**,Histidine
XL-VLDL-PL%,0.94 [0.92-0.96],0.023,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-6%,0.94 [0.92-0.96],1.351e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
