Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.17 [1.10-1.24],0.481,,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.16 [1.10-1.24],0.280,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.16 [1.10-1.24],0.203,,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,1.16 [1.09-1.23],0.356,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.09 [1.01-1.16],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
LDL-L,0.85 [0.80-0.90],0.030,*,Total-Lipids in LDL
LDL-CE,0.84 [0.79-0.90],0.022,*,Cholesteryl Esters in LDL
LDL-C,0.84 [0.79-0.89],0.011,*,LDL Cholesterol
ApoB,0.84 [0.79-0.90],0.023,*,Apolipoprotein B
LDL-PL,0.84 [0.79-0.89],0.020,*,Phospholipids in LDL
Clinical LDL-C,0.84 [0.79-0.89],0.004,**,Clinical LDL Cholesterol
Non-HDL-C,0.84 [0.79-0.89],0.005,**,Total-Cholesterol Minus HDL-C
M-LDL-FC,0.84 [0.79-0.90],0.031,*,Free Cholesterol in Medium LDL
L-LDL-L,0.84 [0.79-0.89],0.008,**,Total-Lipids in Large LDL
L-LDL-P,0.84 [0.78-0.90],0.050,*,Concentration of Large LDL Particles
L-LDL-CE,0.84 [0.79-0.89],0.009,**,Cholesteryl Esters in Large LDL
Remnant-C,0.84 [0.79-0.89],0.004,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-P,0.84 [0.78-0.89],0.026,*,Concentration of LDL Particles
L-LDL-C,0.83 [0.78-0.89],0.004,**,Cholesterol in Large LDL
Total-C,0.83 [0.78-0.88],0.001,**,Total-Cholesterol
Total-CE,0.83 [0.78-0.88],0.001,**,Total-Esterified Cholesterol
LDL-FC,0.83 [0.78-0.88],0.003,**,Free Cholesterol in LDL
L-LDL-PL,0.83 [0.78-0.88],0.003,**,Phospholipids in Large LDL
Total-FC,0.83 [0.78-0.88],0.001,**,Total-Free Cholesterol
IDL-L,0.83 [0.77-0.88],9.715e-04,***,Total-Lipids in IDL
M-VLDL-C,0.83 [0.77-0.88],0.003,**,Cholesterol in Medium VLDL
IDL-P,0.83 [0.77-0.88],0.007,**,Concentration of IDL Particles
XS-VLDL-C,0.82 [0.77-0.88],0.009,**,Cholesterol in Very Small VLDL
IDL-C,0.82 [0.77-0.88],4.445e-04,***,Cholesterol in IDL
L-LDL-FC,0.82 [0.77-0.88],6.890e-04,***,Free Cholesterol in Large LDL
IDL-CE,0.82 [0.77-0.88],5.989e-04,***,Cholesteryl Esters in IDL
M-VLDL-CE,0.82 [0.77-0.88],0.001,**,Cholesteryl Esters in Medium VLDL
IDL-PL,0.82 [0.76-0.87],8.356e-04,***,Phospholipids in IDL
IDL-FC,0.82 [0.76-0.87],5.508e-04,***,Free Cholesterol in IDL
XS-VLDL-CE,0.82 [0.76-0.87],0.002,**,Cholesteryl Esters in Very Small VLDL
