Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.22 [1.21-1.24],2.170e-223,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.21 [1.20-1.23],4.794e-174,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.21 [1.19-1.22],3.751e-214,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.20 [1.19-1.22],1.024e-165,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.19 [1.18-1.21],1.615e-194,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.19 [1.18-1.21],2.318e-197,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.19 [1.17-1.21],5.177e-98,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.18 [1.17-1.20],1.438e-175,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.15 [1.13-1.16],1.436e-108,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.13 [1.12-1.14],1.142e-78,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,1.12 [1.10-1.14],2.298e-45,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.11 [1.10-1.13],2.974e-58,***,Glycoprotein Acetyls
MUFA%,1.11 [1.10-1.12],2.087e-55,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-TG%,1.10 [1.09-1.12],2.103e-40,***,Triglycerides to Total-Lipids in Large VLDL percentage
Glu-lactate,1.10 [1.09-1.11],1.900e-53,***,Glucose-lactate
S-HDL-PL%,1.09 [1.08-1.11],8.513e-39,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.09 [1.07-1.10],1.094e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.09 [1.07-1.10],3.300e-33,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.08 [1.07-1.09],3.214e-31,***,Phospholipids to Total-Lipids in IDL percentage
Glu,1.08 [1.06-1.09],7.494e-28,***,Glucose
S-HDL-TG%,1.06 [1.05-1.08],1.829e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.06 [1.05-1.08],9.878e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.06 [1.05-1.07],6.136e-15,***,Triglycerides in Small HDL
L-HDL-TG%,1.06 [1.04-1.07],1.450e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG,1.05 [1.04-1.06],1.928e-10,***,Triglycerides in Medium HDL
TG/PG,1.05 [1.03-1.06],1.565e-06,***,Triglycerides to Phosphoglycerides ratio
Lactate,1.04 [1.03-1.06],3.541e-06,***,Lactate
HDL-TG,1.04 [1.03-1.05],6.390e-06,***,Triglycerides in HDL
Tyr,1.04 [1.03-1.05],4.673e-05,***,Tyrosine
M-HDL-PL,1.04 [1.03-1.05],3.347e-04,***,Phospholipids in Medium HDL
M-HDL-TG%,1.04 [1.03-1.05],2.452e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-PL,1.04 [1.03-1.05],4.154e-04,***,Phospholipids in Small HDL
Creatinine,1.04 [1.02-1.05],0.014,*,Creatinine
S-LDL-PL%,1.04 [1.02-1.05],0.007,**,Phospholipids to Total-Lipids in Small LDL percentage
VLDL-size,1.04 [1.02-1.05],0.020,*,Average Diameter for VLDL Particles
SFA%,1.03 [1.02-1.04],0.007,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,1.03 [1.02-1.04],0.047,*,Triglycerides in Very Small VLDL
XL-HDL-PL%,0.97 [0.96-0.98],2.821e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-LDL-PL%,0.97 [0.95-0.98],0.011,*,Phospholipids to Total-Lipids in Large LDL percentage
Total-FA,0.97 [0.95-0.98],0.001,**,Total-Fatty Acids
M-HDL-CE%,0.96 [0.95-0.97],3.689e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
His,0.96 [0.95-0.97],6.494e-05,***,Histidine
