Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.09-1.20],0.024,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.13 [1.08-1.18],0.224,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.07-1.18],0.378,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.07-1.17],0.822,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.11 [1.05-1.17],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
Albumin,0.88 [0.84-0.92],0.031,*,Albumin
Total-PL,0.88 [0.83-0.92],0.046,*,Total-Phospholipids in Lipoprotein Particles
Total-C,0.87 [0.83-0.92],0.010,**,Total-Cholesterol
S-HDL-C,0.87 [0.83-0.92],0.046,*,Cholesterol in Small HDL
S-LDL-C%,0.87 [0.83-0.91],0.003,**,Cholesterol to Total-Lipids in Small LDL percentage
Cholines,0.87 [0.83-0.92],0.030,*,Total-Cholines
Total-CE,0.87 [0.83-0.91],0.004,**,Total-Esterified Cholesterol
M-HDL-C,0.86 [0.81-0.91],0.047,*,Cholesterol in Medium HDL
ApoA1,0.86 [0.81-0.91],0.015,*,Apolipoprotein A1
HDL-L,0.85 [0.81-0.90],0.015,*,Total-Lipids in HDL
M-HDL-FC%,0.85 [0.81-0.89],8.417e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-P,0.85 [0.80-0.90],0.003,**,Concentration of HDL Particles
Total-P,0.85 [0.80-0.89],6.597e-04,***,Total-Concentration of Lipoprotein Particles
HDL-FC,0.84 [0.79-0.89],0.018,*,Free Cholesterol in HDL
HDL-CE,0.84 [0.79-0.89],0.002,**,Cholesteryl Esters in HDL
HDL-C,0.84 [0.79-0.89],0.001,**,HDL Cholesterol
