Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.18 [1.10-1.25],0.139,,Average Diameter for HDL Particles
XL-HDL-PL,1.17 [1.10-1.25],0.745,,Phospholipids in Very Large HDL
L-HDL-CE,1.17 [1.10-1.25],0.828,,Cholesteryl Esters in Large HDL
Omega-6/Omega-3,1.14 [1.09-1.20],0.068,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-VLDL-FC%,1.06 [1.01-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-TG,0.87 [0.82-0.92],0.035,*,Triglycerides in Small LDL
L-VLDL-L,0.87 [0.82-0.91],0.035,*,Total-Lipids in Large VLDL
S-VLDL-P,0.87 [0.82-0.91],0.044,*,Concentration of Small VLDL Particles
L-VLDL-P,0.86 [0.82-0.91],0.038,*,Concentration of Large VLDL Particles
L-LDL-TG,0.86 [0.82-0.91],0.024,*,Triglycerides in Large LDL
L-VLDL-PL,0.86 [0.82-0.91],0.038,*,Phospholipids in Large VLDL
LDL-TG,0.86 [0.82-0.91],0.010,**,Triglycerides in LDL
L-VLDL-FC,0.86 [0.82-0.91],0.026,*,Free Cholesterol in Large VLDL
S-VLDL-TG,0.86 [0.82-0.91],0.011,*,Triglycerides in Small VLDL
M-VLDL-TG,0.86 [0.82-0.91],0.008,**,Triglycerides in Medium VLDL
M-LDL-TG,0.86 [0.81-0.90],0.003,**,Triglycerides in Medium LDL
Omega-3,0.85 [0.81-0.90],0.005,**,Omega-3 Fatty Acids
