Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,1.40 [1.31-1.49],9.376e-19,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-PL,1.34 [1.26-1.43],2.438e-14,***,Phospholipids in Small LDL
S-VLDL-CE,1.34 [1.25-1.43],9.540e-13,***,Cholesteryl Esters in Small VLDL
S-VLDL-C,1.33 [1.24-1.42],4.361e-12,***,Cholesterol in Small VLDL
L-VLDL-PL%,1.32 [1.20-1.46],0.005,**,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-L,1.32 [1.23-1.40],1.610e-11,***,Total-Lipids in Small LDL
S-VLDL-PL,1.31 [1.23-1.40],2.978e-11,***,Phospholipids in Small VLDL
S-LDL-P,1.31 [1.23-1.40],7.736e-12,***,Concentration of Small LDL Particles
ApoB,1.31 [1.22-1.40],3.213e-10,***,Apolipoprotein B
S-VLDL-L,1.31 [1.22-1.39],6.296e-10,***,Total-Lipids in Small VLDL
S-VLDL-FC,1.31 [1.22-1.39],1.343e-10,***,Free Cholesterol in Small VLDL
LDL-P,1.31 [1.22-1.39],5.083e-11,***,Concentration of LDL Particles
XS-VLDL-PL,1.30 [1.22-1.39],3.241e-10,***,Phospholipids in Very Small VLDL
L-LDL-P,1.30 [1.22-1.38],1.997e-10,***,Concentration of Large LDL Particles
M-LDL-PL,1.30 [1.22-1.38],1.356e-09,***,Phospholipids in Medium LDL
XS-VLDL-P,1.30 [1.21-1.38],1.768e-09,***,Concentration of Very Small VLDL Particles
S-LDL-C,1.30 [1.21-1.38],9.561e-10,***,Cholesterol in Small LDL
VLDL-CE,1.30 [1.21-1.38],5.369e-09,***,Cholesteryl Esters in VLDL
VLDL-C,1.29 [1.21-1.38],9.606e-09,***,VLDL Cholesterol
VLDL-P,1.29 [1.21-1.38],8.648e-10,***,Concentration of VLDL Particles
S-LDL-CE,1.29 [1.21-1.38],8.986e-10,***,Cholesteryl Esters in Small LDL
S-VLDL-P,1.29 [1.21-1.38],7.876e-10,***,Concentration of Small VLDL Particles
XS-VLDL-FC,1.29 [1.21-1.38],7.534e-09,***,Free Cholesterol in Very Small VLDL
XS-VLDL-L,1.29 [1.21-1.38],1.183e-08,***,Total-Lipids in Very Small VLDL
M-LDL-L,1.29 [1.21-1.38],9.310e-09,***,Total-Lipids in Medium LDL
M-VLDL-PL,1.29 [1.21-1.37],7.331e-09,***,Phospholipids in Medium VLDL
XL-VLDL-CE,1.29 [1.20-1.37],1.848e-08,***,Cholesteryl Esters in Very Large VLDL
M-VLDL-FC,1.28 [1.20-1.37],7.167e-09,***,Free Cholesterol in Medium VLDL
GlycA,1.28 [1.20-1.37],5.306e-08,***,Glycoprotein Acetyls
L-VLDL-CE,1.28 [1.20-1.37],4.923e-08,***,Cholesteryl Esters in Large VLDL
M-LDL-CE,1.28 [1.20-1.37],2.457e-08,***,Cholesteryl Esters in Medium LDL
VLDL-FC,1.28 [1.20-1.37],5.163e-08,***,Free Cholesterol in VLDL
M-LDL-P,1.28 [1.20-1.36],4.943e-09,***,Concentration of Medium LDL Particles
M-LDL-C,1.28 [1.20-1.36],5.577e-08,***,Cholesterol in Medium LDL
M-VLDL-P,1.28 [1.20-1.36],1.444e-08,***,Concentration of Medium VLDL Particles
LDL-PL,1.28 [1.20-1.36],7.931e-08,***,Phospholipids in LDL
M-VLDL-L,1.27 [1.19-1.36],1.432e-07,***,Total-Lipids in Medium VLDL
VLDL-PL,1.27 [1.19-1.36],2.132e-07,***,Phospholipids in VLDL
LDL-L,1.27 [1.19-1.36],6.451e-07,***,Total-Lipids in LDL
L-VLDL-C,1.27 [1.19-1.35],5.802e-07,***,Cholesterol in Large VLDL
S-LDL-FC,1.27 [1.19-1.35],3.219e-07,***,Free Cholesterol in Small LDL
M-VLDL-C,1.27 [1.19-1.35],3.990e-07,***,Cholesterol in Medium VLDL
Remnant-C,1.26 [1.18-1.35],2.061e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-CE,1.26 [1.18-1.35],1.539e-06,***,Cholesteryl Esters in LDL
Non-HDL-C,1.26 [1.18-1.35],2.845e-06,***,Total-Cholesterol Minus HDL-C
L-LDL-TG,1.26 [1.19-1.34],2.250e-08,***,Triglycerides in Large LDL
S-HDL-TG%,1.26 [1.17-1.35],1.878e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-C,1.25 [1.17-1.34],1.404e-05,***,Cholesterol in Very Small VLDL
IDL-P,1.25 [1.17-1.34],5.006e-06,***,Concentration of IDL Particles
LDL-C,1.25 [1.17-1.34],5.845e-06,***,LDL Cholesterol
IDL-PL,1.25 [1.17-1.34],1.284e-05,***,Phospholipids in IDL
XL-VLDL-C,1.25 [1.17-1.34],4.117e-06,***,Cholesterol in Very Large VLDL
M-LDL-FC,1.25 [1.17-1.33],5.231e-06,***,Free Cholesterol in Medium LDL
L-LDL-L,1.25 [1.17-1.33],1.560e-05,***,Total-Lipids in Large LDL
LDL-TG,1.25 [1.17-1.32],1.692e-07,***,Triglycerides in LDL
VLDL-L,1.24 [1.16-1.33],7.832e-05,***,Total-Lipids in VLDL
Clinical LDL-C,1.24 [1.16-1.33],4.017e-05,***,Clinical LDL Cholesterol
L-LDL-PL,1.24 [1.17-1.33],2.165e-05,***,Phospholipids in Large LDL
IDL-TG,1.24 [1.17-1.32],1.491e-06,***,Triglycerides in IDL
