Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.26 [2.09-2.46],1.672e-80,***,Creatinine
IDL-TG%,1.52 [1.38-1.68],1.840e-11,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.51 [1.37-1.68],7.419e-10,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.50 [1.36-1.65],9.358e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-PL%,1.50 [1.33-1.69],1.315e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-TG%,1.48 [1.34-1.63],7.419e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.44 [1.29-1.59],2.144e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.42 [1.28-1.58],3.395e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.39 [1.23-1.56],0.012,*,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-CE%,0.79 [0.72-0.86],0.028,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-LDL-FC%,0.75 [0.69-0.82],1.805e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-L,0.74 [0.66-0.82],0.012,*,Total-Lipids in Medium VLDL
VLDL-C,0.74 [0.66-0.82],0.011,*,VLDL Cholesterol
S-HDL-FC,0.73 [0.66-0.82],0.009,**,Free Cholesterol in Small HDL
XS-VLDL-C%,0.73 [0.67-0.80],9.563e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.72 [0.66-0.79],2.445e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-CE,0.72 [0.64-0.80],0.002,**,Cholesteryl Esters in VLDL
LA,0.72 [0.65-0.79],4.921e-05,***,Linoleic Acid
S-HDL-CE,0.72 [0.64-0.80],6.896e-04,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.71 [0.64-0.80],3.640e-04,***,Cholesterol in Small HDL
S-VLDL-FC%,0.71 [0.65-0.78],1.011e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.71 [0.63-0.80],0.002,**,Cholesterol in Very Small VLDL
S-VLDL-FC,0.71 [0.63-0.79],0.002,**,Free Cholesterol in Small VLDL
M-VLDL-P,0.71 [0.63-0.79],0.002,**,Concentration of Medium VLDL Particles
S-HDL-P,0.71 [0.63-0.79],3.052e-04,***,Concentration of Small HDL Particles
M-VLDL-PL,0.71 [0.63-0.79],6.094e-04,***,Phospholipids in Medium VLDL
S-LDL-C%,0.71 [0.65-0.77],2.882e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-FC%,0.70 [0.64-0.77],3.230e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Omega-6,0.70 [0.63-0.78],8.563e-06,***,Omega-6 Fatty Acids
PUFA,0.70 [0.63-0.78],8.544e-06,***,Polyunsaturated Fatty Acids
M-LDL-C%,0.70 [0.64-0.76],1.080e-11,***,Cholesterol to Total-Lipids in Medium LDL percentage
Phosphoglyc,0.70 [0.63-0.78],1.116e-05,***,Phosphoglycerides
HDL-CE,0.69 [0.61-0.79],0.026,*,Cholesteryl Esters in HDL
HDL-P,0.69 [0.61-0.78],7.057e-04,***,Concentration of HDL Particles
S-VLDL-PL%,0.69 [0.62-0.76],4.541e-07,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-FC,0.69 [0.61-0.77],7.719e-05,***,Free Cholesterol in Medium VLDL
L-LDL-C%,0.69 [0.63-0.75],3.955e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,0.69 [0.60-0.79],0.011,*,HDL Cholesterol
XS-VLDL-CE,0.69 [0.61-0.77],1.499e-04,***,Cholesteryl Esters in Very Small VLDL
S-LDL-P,0.68 [0.61-0.77],3.266e-05,***,Concentration of Small LDL Particles
Total-L,0.68 [0.62-0.75],5.824e-09,***,Total-Lipids in Lipoprotein Particles
IDL-C%,0.68 [0.63-0.74],2.057e-14,***,Cholesterol to Total-Lipids in IDL percentage
Cholines,0.68 [0.61-0.75],2.680e-07,***,Total-Cholines
ApoB,0.68 [0.61-0.76],4.842e-07,***,Apolipoprotein B
PC,0.68 [0.61-0.75],4.230e-07,***,Phosphatidylcholines
Remnant-C,0.67 [0.61-0.74],8.109e-09,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-FC,0.67 [0.58-0.77],0.012,*,Free Cholesterol in HDL
L-LDL-P,0.67 [0.60-0.75],7.468e-06,***,Concentration of Large LDL Particles
Total-PL,0.67 [0.61-0.74],9.983e-09,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-P,0.67 [0.60-0.75],3.250e-06,***,Concentration of Medium LDL Particles
S-LDL-PL,0.67 [0.60-0.75],5.383e-07,***,Phospholipids in Small LDL
M-LDL-L,0.67 [0.60-0.74],3.091e-08,***,Total-Lipids in Medium LDL
M-VLDL-C,0.67 [0.59-0.75],1.018e-06,***,Cholesterol in Medium VLDL
LDL-P,0.67 [0.59-0.75],2.211e-06,***,Concentration of LDL Particles
S-LDL-L,0.66 [0.60-0.74],1.043e-07,***,Total-Lipids in Small LDL
LDL-L,0.66 [0.60-0.73],3.552e-10,***,Total-Lipids in LDL
Non-HDL-C,0.66 [0.60-0.73],1.304e-10,***,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.66 [0.60-0.74],6.023e-08,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.66 [0.59-0.74],1.605e-07,***,Cholesteryl Esters in Small LDL
Total-P,0.66 [0.59-0.75],3.464e-06,***,Total-Concentration of Lipoprotein Particles
SM,0.66 [0.59-0.74],2.250e-07,***,Sphingomyelins
