Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.09 [1.07-1.11],4.075e-12,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.08 [1.06-1.11],5.935e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.08 [1.06-1.10],2.406e-10,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.06 [1.04-1.08],8.666e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.06 [1.04-1.08],2.648e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.06 [1.04-1.08],0.002,**,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.06 [1.04-1.08],0.004,**,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,0.95 [0.93-0.97],0.037,*,Monounsaturated Fatty Acids
XL-HDL-CE%,0.95 [0.93-0.97],5.431e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-P,0.95 [0.93-0.97],0.023,*,Concentration of Small VLDL Particles
L-LDL-CE%,0.95 [0.93-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Albumin,0.95 [0.93-0.96],0.004,**,Albumin
VLDL-PL,0.95 [0.93-0.96],0.007,**,Phospholipids in VLDL
M-LDL-C%,0.94 [0.93-0.96],6.667e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE,0.94 [0.92-0.96],0.005,**,Cholesteryl Esters in Large VLDL
XS-VLDL-L,0.94 [0.92-0.96],0.002,**,Total-Lipids in Very Small VLDL
XS-VLDL-P,0.94 [0.92-0.96],0.003,**,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.94 [0.92-0.96],0.003,**,Free Cholesterol in Very Small VLDL
XL-VLDL-CE,0.94 [0.92-0.96],0.002,**,Cholesteryl Esters in Very Large VLDL
IDL-C%,0.94 [0.92-0.96],3.505e-06,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-L,0.94 [0.92-0.96],5.396e-04,***,Total-Lipids in Small VLDL
VLDL-P,0.94 [0.92-0.96],3.610e-04,***,Concentration of VLDL Particles
VLDL-FC,0.94 [0.92-0.96],2.368e-04,***,Free Cholesterol in VLDL
S-VLDL-CE,0.94 [0.92-0.96],2.520e-04,***,Cholesteryl Esters in Small VLDL
S-LDL-PL,0.94 [0.92-0.96],3.717e-05,***,Phospholipids in Small LDL
L-LDL-C%,0.94 [0.92-0.96],1.465e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
VLDL-C,0.93 [0.92-0.95],3.435e-06,***,VLDL Cholesterol
SFA,0.93 [0.92-0.95],2.530e-07,***,Saturated Fatty Acids
S-VLDL-C,0.93 [0.92-0.95],8.973e-06,***,Cholesterol in Small VLDL
S-LDL-P,0.93 [0.92-0.95],3.048e-06,***,Concentration of Small LDL Particles
XS-VLDL-C,0.93 [0.92-0.95],1.583e-05,***,Cholesterol in Very Small VLDL
M-VLDL-L,0.93 [0.91-0.95],6.530e-07,***,Total-Lipids in Medium VLDL
VLDL-CE,0.93 [0.91-0.95],5.252e-07,***,Cholesteryl Esters in VLDL
S-VLDL-PL,0.93 [0.91-0.95],8.758e-07,***,Phospholipids in Small VLDL
XS-VLDL-CE,0.93 [0.91-0.95],2.981e-06,***,Cholesteryl Esters in Very Small VLDL
M-LDL-P,0.93 [0.91-0.95],1.889e-07,***,Concentration of Medium LDL Particles
S-LDL-FC,0.93 [0.91-0.95],1.196e-07,***,Free Cholesterol in Small LDL
