Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.14 [1.11-1.18],1.362e-15,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.14 [1.11-1.18],1.676e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.13 [1.10-1.17],4.657e-14,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.09 [1.07-1.12],4.221e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.06-1.12],1.076e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.09 [1.06-1.12],3.306e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
GlycA,1.09 [1.06-1.12],0.002,**,Glycoprotein Acetyls
IDL-TG%,1.09 [1.06-1.11],3.444e-04,***,Triglycerides to Total-Lipids in IDL percentage
Unsaturation,0.93 [0.90-0.95],0.021,*,Degree of Unsaturation
L-VLDL-L,0.92 [0.90-0.95],0.007,**,Total-Lipids in Large VLDL
L-VLDL-FC,0.92 [0.90-0.95],0.006,**,Free Cholesterol in Large VLDL
S-VLDL-P,0.92 [0.90-0.95],0.004,**,Concentration of Small VLDL Particles
XL-VLDL-C,0.92 [0.89-0.95],0.002,**,Cholesterol in Very Large VLDL
HDL-PL,0.92 [0.89-0.95],0.015,*,Phospholipids in HDL
L-LDL-CE%,0.92 [0.89-0.94],6.424e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-TG,0.92 [0.89-0.94],3.834e-04,***,Triglycerides in Medium VLDL
M-HDL-PL,0.92 [0.89-0.94],0.003,**,Phospholipids in Medium HDL
XS-VLDL-C,0.92 [0.89-0.94],0.001,**,Cholesterol in Very Small VLDL
VLDL-L,0.92 [0.89-0.94],1.371e-04,***,Total-Lipids in VLDL
Omega-3%,0.92 [0.89-0.94],9.648e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-PL,0.91 [0.89-0.94],9.795e-05,***,Phospholipids in VLDL
L-VLDL-C,0.91 [0.89-0.94],2.177e-04,***,Cholesterol in Large VLDL
S-VLDL-L,0.91 [0.89-0.94],5.731e-05,***,Total-Lipids in Small VLDL
XS-VLDL-CE,0.91 [0.89-0.94],2.366e-04,***,Cholesteryl Esters in Very Small VLDL
M-HDL-CE,0.91 [0.88-0.94],0.001,**,Cholesteryl Esters in Medium HDL
VLDL-P,0.91 [0.89-0.94],3.916e-05,***,Concentration of VLDL Particles
SFA,0.91 [0.89-0.94],9.796e-07,***,Saturated Fatty Acids
S-VLDL-CE,0.91 [0.88-0.94],5.768e-05,***,Cholesteryl Esters in Small VLDL
IDL-C%,0.91 [0.89-0.93],2.560e-08,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-L,0.91 [0.88-0.94],1.817e-04,***,Total-Lipids in Medium HDL
L-LDL-C%,0.91 [0.89-0.93],8.291e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE,0.91 [0.88-0.94],2.933e-05,***,Cholesteryl Esters in Very Large VLDL
M-HDL-C,0.91 [0.88-0.94],4.485e-04,***,Cholesterol in Medium HDL
Albumin,0.91 [0.88-0.93],9.824e-07,***,Albumin
HDL-L,0.91 [0.88-0.94],6.091e-04,***,Total-Lipids in HDL
L-VLDL-CE,0.91 [0.88-0.94],2.245e-05,***,Cholesteryl Esters in Large VLDL
HDL-CE,0.91 [0.88-0.94],0.003,**,Cholesteryl Esters in HDL
HDL-C,0.91 [0.88-0.94],0.001,**,HDL Cholesterol
HDL-FC,0.91 [0.88-0.94],0.007,**,Free Cholesterol in HDL
M-HDL-FC%,0.91 [0.88-0.93],1.843e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
VLDL-FC,0.91 [0.88-0.93],1.510e-06,***,Free Cholesterol in VLDL
M-HDL-P,0.90 [0.88-0.93],2.018e-04,***,Concentration of Medium HDL Particles
S-VLDL-C,0.90 [0.88-0.93],1.603e-06,***,Cholesterol in Small VLDL
S-LDL-PL,0.90 [0.88-0.93],1.327e-07,***,Phospholipids in Small LDL
SM,0.90 [0.88-0.93],1.069e-06,***,Sphingomyelins
M-HDL-FC,0.90 [0.87-0.93],1.298e-04,***,Free Cholesterol in Medium HDL
M-LDL-CE%,0.90 [0.88-0.93],9.796e-08,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.90 [0.88-0.93],8.288e-08,***,VLDL Cholesterol
Total-FA,0.90 [0.88-0.93],2.803e-09,***,Total-Fatty Acids
VLDL-CE,0.90 [0.88-0.93],8.957e-08,***,Cholesteryl Esters in VLDL
S-VLDL-PL,0.90 [0.88-0.93],1.506e-07,***,Phospholipids in Small VLDL
