Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.46 [1.39-1.53],6.173e-45,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.43 [1.38-1.48],1.961e-88,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.40 [1.35-1.45],2.213e-72,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.38 [1.33-1.43],9.980e-58,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.38 [1.33-1.42],1.151e-81,***,Triglycerides to Total-Lipids in IDL percentage
Creatinine,1.37 [1.32-1.41],1.255e-75,***,Creatinine
S-VLDL-TG%,1.37 [1.32-1.42],8.360e-55,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.36 [1.31-1.41],2.384e-62,***,Glycoprotein Acetyls
L-LDL-TG%,1.36 [1.32-1.40],9.204e-77,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-TG%,1.34 [1.30-1.39],4.417e-66,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.34 [1.30-1.38],4.940e-75,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.34 [1.29-1.38],1.578e-68,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.32 [1.28-1.37],2.094e-51,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.32 [1.28-1.36],1.629e-55,***,Triglycerides in Small HDL
MUFA,1.28 [1.24-1.32],1.266e-45,***,Monounsaturated Fatty Acids
S-HDL-PL,1.28 [1.24-1.32],1.124e-40,***,Phospholipids in Small HDL
M-HDL-TG,1.27 [1.23-1.31],1.365e-42,***,Triglycerides in Medium HDL
S-HDL-L,1.26 [1.22-1.30],2.847e-34,***,Total-Lipids in Small HDL
XS-VLDL-TG,1.26 [1.22-1.30],1.042e-41,***,Triglycerides in Very Small VLDL
HDL-TG,1.26 [1.22-1.30],1.677e-38,***,Triglycerides in HDL
S-VLDL-TG,1.25 [1.21-1.29],3.148e-34,***,Triglycerides in Small VLDL
VLDL-size,1.25 [1.20-1.29],6.626e-26,***,Average Diameter for VLDL Particles
Total-TG,1.25 [1.20-1.29],9.363e-32,***,Total-Triglycerides
XL-VLDL-TG,1.24 [1.21-1.28],5.886e-36,***,Triglycerides in Very Large VLDL
M-LDL-TG,1.24 [1.21-1.28],5.228e-41,***,Triglycerides in Medium LDL
LDL-TG,1.24 [1.20-1.28],4.696e-38,***,Triglycerides in LDL
