Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,1.40 [1.27-1.54],2.776e-06,***,Phospholipids in Very Large HDL
HDL-size,1.39 [1.27-1.53],1.522e-06,***,Average Diameter for HDL Particles
XL-HDL-L,1.35 [1.23-1.49],3.676e-04,***,Total-Lipids in Very Large HDL
S-LDL-PL%,1.34 [1.24-1.46],2.083e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL%,1.34 [1.22-1.47],1.924e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-FC,1.31 [1.19-1.44],0.005,**,Free Cholesterol in Very Large HDL
XL-HDL-C,1.31 [1.19-1.45],0.020,*,Cholesterol in Very Large HDL
IDL-PL%,1.26 [1.16-1.36],0.002,**,Phospholipids to Total-Lipids in IDL percentage
IDL-CE%,0.82 [0.76-0.88],0.005,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.82 [0.76-0.88],0.007,**,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-C%,0.80 [0.74-0.87],0.028,*,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-PL,0.80 [0.74-0.87],0.044,*,Phospholipids in Small HDL
Total-FA,0.80 [0.74-0.86],0.004,**,Total-Fatty Acids
Albumin,0.80 [0.74-0.86],0.001,**,Albumin
IDL-L,0.80 [0.74-0.86],0.006,**,Total-Lipids in IDL
IDL-C,0.79 [0.73-0.86],0.004,**,Cholesterol in IDL
Total-TG,0.79 [0.72-0.86],0.009,**,Total-Triglycerides
His,0.78 [0.72-0.85],0.002,**,Histidine
XL-VLDL-PL,0.78 [0.72-0.85],0.014,*,Phospholipids in Very Large VLDL
XL-VLDL-P,0.78 [0.72-0.85],0.016,*,Concentration of Very Large VLDL Particles
S-VLDL-TG,0.78 [0.72-0.85],0.009,**,Triglycerides in Small VLDL
IDL-CE,0.78 [0.72-0.85],7.369e-04,***,Cholesteryl Esters in IDL
ApoB/ApoA1,0.78 [0.72-0.85],0.002,**,Apolipoprotein B to Apolipoprotein A1 ratio
Total-CE,0.78 [0.72-0.84],6.361e-05,***,Total-Esterified Cholesterol
S-HDL-FC,0.78 [0.72-0.85],0.002,**,Free Cholesterol in Small HDL
M-VLDL-CE,0.78 [0.72-0.85],0.003,**,Cholesteryl Esters in Medium VLDL
Total-C,0.78 [0.72-0.84],3.434e-05,***,Total-Cholesterol
XL-HDL-TG%,0.78 [0.71-0.85],0.001,**,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-TG,0.78 [0.71-0.85],0.002,**,Triglycerides in VLDL
XL-VLDL-L,0.78 [0.71-0.85],0.004,**,Total-Lipids in Very Large VLDL
S-LDL-C%,0.78 [0.72-0.83],5.139e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-P,0.78 [0.71-0.85],0.003,**,Concentration of IDL Particles
LA,0.77 [0.72-0.84],4.008e-05,***,Linoleic Acid
XL-VLDL-FC,0.77 [0.71-0.85],0.004,**,Free Cholesterol in Very Large VLDL
