Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.67 [1.54-1.82],2.773e-29,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.63 [1.51-1.77],8.222e-30,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.61 [1.48-1.74],1.683e-24,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.60 [1.48-1.73],1.972e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.59 [1.48-1.72],6.468e-28,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.57 [1.44-1.70],1.308e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Glu-lactate,1.55 [1.44-1.66],1.772e-27,***,Glucose-lactate
S-VLDL-TG%,1.54 [1.40-1.69],1.560e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
Glu,1.49 [1.37-1.61],1.440e-17,***,Glucose
M-VLDL-TG%,1.47 [1.34-1.62],6.968e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.47 [1.36-1.60],1.629e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.39 [1.23-1.57],0.020,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
Sc-ala,1.37 [1.26-1.48],5.223e-09,***,Spectrometer-corrected alanine
S-LDL-TG%,1.34 [1.24-1.46],1.087e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.33 [1.20-1.47],0.008,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.31 [1.19-1.43],0.003,**,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.26 [1.16-1.37],0.005,**,Alanine
L-HDL-PL%,1.25 [1.16-1.34],0.002,**,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.83 [0.78-0.89],0.018,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.82 [0.77-0.88],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.79 [0.75-0.84],1.764e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.78 [0.73-0.85],1.727e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.78 [0.74-0.83],5.936e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.78 [0.71-0.86],0.046,*,Total-Lipids in Medium HDL
L-VLDL-PL,0.78 [0.71-0.85],0.021,*,Phospholipids in Large VLDL
L-VLDL-P,0.78 [0.71-0.85],0.015,*,Concentration of Large VLDL Particles
XL-VLDL-FC,0.77 [0.70-0.84],0.005,**,Free Cholesterol in Very Large VLDL
S-VLDL-CE%,0.76 [0.71-0.82],1.014e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-L,0.76 [0.70-0.83],6.104e-04,***,Total-Lipids in Large VLDL
XL-VLDL-PL%,0.76 [0.70-0.82],5.116e-07,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Omega-3,0.75 [0.69-0.83],0.001,**,Omega-3 Fatty Acids
HDL-PL,0.75 [0.68-0.83],0.007,**,Phospholipids in HDL
M-VLDL-TG,0.75 [0.69-0.82],1.200e-04,***,Triglycerides in Medium VLDL
M-HDL-P,0.75 [0.68-0.83],0.011,*,Concentration of Medium HDL Particles
L-VLDL-FC,0.75 [0.68-0.82],2.480e-04,***,Free Cholesterol in Large VLDL
M-VLDL-C%,0.75 [0.70-0.80],2.735e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.74 [0.69-0.80],5.096e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-P,0.73 [0.67-0.80],1.215e-05,***,Concentration of Small VLDL Particles
HDL-L,0.73 [0.66-0.81],1.826e-04,***,Total-Lipids in HDL
SFA,0.73 [0.67-0.79],6.914e-09,***,Saturated Fatty Acids
HDL-CE,0.73 [0.66-0.81],0.002,**,Cholesteryl Esters in HDL
L-LDL-FC%,0.73 [0.68-0.78],7.384e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
VLDL-L,0.72 [0.66-0.79],1.756e-08,***,Total-Lipids in VLDL
M-VLDL-FC%,0.72 [0.67-0.78],1.465e-13,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC,0.72 [0.65-0.80],2.186e-04,***,Free Cholesterol in Medium HDL
S-VLDL-C%,0.72 [0.66-0.77],7.162e-13,***,Cholesterol to Total-Lipids in Small VLDL percentage
ApoA1,0.72 [0.65-0.79],4.296e-06,***,Apolipoprotein A1
HDL-C,0.71 [0.64-0.79],1.308e-04,***,HDL Cholesterol
S-HDL-PL,0.71 [0.65-0.78],4.902e-09,***,Phospholipids in Small HDL
Total-FA,0.71 [0.65-0.77],7.867e-12,***,Total-Fatty Acids
