Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.44 [1.24-1.67],0.376,,Average Diameter for HDL Particles
Tyr,1.44 [1.28-1.62],5.901e-04,***,Tyrosine
M-LDL-TG%,1.25 [1.11-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.13 [1.00-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.89-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.00 [0.88-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.85 [0.76-0.96],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.82 [0.72-0.92],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.75 [0.67-0.85],0.611,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-size,0.73 [0.64-0.83],0.896,,Average Diameter for VLDL Particles
