Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.17 [1.15-1.19],7.239e-54,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.15 [1.12-1.17],2.005e-33,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-TG%,1.14 [1.12-1.16],1.188e-38,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.14 [1.11-1.16],4.700e-32,***,Glycoprotein Acetyls
MUFA%,1.13 [1.11-1.15],6.292e-30,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.13 [1.11-1.15],2.770e-34,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.13 [1.11-1.15],5.318e-30,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.12 [1.10-1.15],2.626e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.12 [1.09-1.15],3.229e-12,***,Phospholipids to Total-Lipids in Large VLDL percentage
TG/PG,1.12 [1.10-1.14],8.766e-23,***,Triglycerides to Phosphoglycerides ratio
M-LDL-TG%,1.11 [1.09-1.13],3.773e-25,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.11 [1.09-1.13],2.663e-23,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.11 [1.09-1.13],2.652e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.11 [1.09-1.13],1.678e-21,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG,1.10 [1.08-1.12],4.184e-17,***,Triglycerides in Very Small VLDL
XL-HDL-FC%,1.10 [1.07-1.12],1.100e-12,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-TG,1.09 [1.07-1.11],9.684e-17,***,Triglycerides in Large LDL
IDL-TG,1.09 [1.07-1.11],9.957e-16,***,Triglycerides in IDL
LDL-TG,1.09 [1.07-1.11],4.235e-16,***,Triglycerides in LDL
M-LDL-TG,1.09 [1.07-1.11],5.620e-16,***,Triglycerides in Medium LDL
XL-HDL-TG%,1.09 [1.07-1.11],2.462e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.09 [1.06-1.11],7.737e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG,1.09 [1.07-1.11],3.386e-12,***,Triglycerides in Small VLDL
S-HDL-TG,1.08 [1.06-1.10],2.584e-10,***,Triglycerides in Small HDL
S-LDL-TG%,1.08 [1.06-1.10],2.890e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
ApoB/ApoA1,1.08 [1.06-1.10],7.921e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-PL,1.08 [1.06-1.10],1.194e-08,***,Phospholipids in Large VLDL
S-LDL-TG,1.08 [1.06-1.10],1.240e-10,***,Triglycerides in Small LDL
S-VLDL-P,1.08 [1.06-1.10],2.734e-08,***,Concentration of Small VLDL Particles
S-VLDL-TG%,1.07 [1.05-1.10],6.108e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-FC,1.07 [1.05-1.09],1.921e-07,***,Free Cholesterol in Large VLDL
L-HDL-PL%,1.07 [1.05-1.09],2.980e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.07 [1.05-1.10],0.002,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-P,1.07 [1.05-1.09],4.250e-07,***,Concentration of Large VLDL Particles
XL-VLDL-P,1.07 [1.05-1.09],4.486e-07,***,Concentration of Very Large VLDL Particles
Total-TG,1.07 [1.05-1.09],1.773e-06,***,Total-Triglycerides
L-VLDL-L,1.07 [1.05-1.09],9.110e-06,***,Total-Lipids in Large VLDL
L-VLDL-C,1.07 [1.05-1.09],3.029e-05,***,Cholesterol in Large VLDL
XL-VLDL-PL,1.07 [1.05-1.09],7.892e-06,***,Phospholipids in Very Large VLDL
XL-VLDL-L,1.07 [1.05-1.09],1.269e-05,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.07 [1.05-1.09],2.255e-05,***,Triglycerides in VLDL
S-VLDL-L,1.07 [1.04-1.09],4.692e-05,***,Total-Lipids in Small VLDL
XL-VLDL-TG,1.07 [1.05-1.09],8.219e-06,***,Triglycerides in Very Large VLDL
M-VLDL-TG,1.07 [1.05-1.09],2.406e-05,***,Triglycerides in Medium VLDL
XL-VLDL-FC,1.06 [1.04-1.09],2.738e-05,***,Free Cholesterol in Very Large VLDL
L-VLDL-TG,1.06 [1.04-1.08],7.082e-05,***,Triglycerides in Large VLDL
Creatinine,1.06 [1.04-1.08],7.128e-04,***,Creatinine
XL-VLDL-C,1.06 [1.04-1.08],4.625e-04,***,Cholesterol in Very Large VLDL
MUFA,1.06 [1.04-1.08],7.328e-05,***,Monounsaturated Fatty Acids
S-LDL-PL%,1.06 [1.04-1.08],0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-CE,1.06 [1.04-1.08],0.007,**,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,1.06 [1.04-1.08],0.015,*,Cholesteryl Esters in Very Large VLDL
XS-VLDL-PL,1.06 [1.04-1.08],0.018,*,Phospholipids in Very Small VLDL
VLDL-PL,1.06 [1.04-1.08],0.011,*,Phospholipids in VLDL
VLDL-P,1.06 [1.04-1.08],0.011,*,Concentration of VLDL Particles
VLDL-L,1.05 [1.03-1.07],0.033,*,Total-Lipids in VLDL
XXL-VLDL-P,1.05 [1.03-1.07],0.036,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-C,0.95 [0.93-0.97],0.023,*,Total-Cholesterol
S-LDL-CE%,0.95 [0.93-0.97],0.035,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Acetate,0.95 [0.93-0.97],0.005,**,Acetate
Phosphoglyc,0.95 [0.93-0.97],0.021,*,Phosphoglycerides
S-HDL-L,0.95 [0.93-0.96],0.003,**,Total-Lipids in Small HDL
Total-CE,0.94 [0.93-0.96],0.001,**,Total-Esterified Cholesterol
IDL-C,0.94 [0.93-0.96],0.002,**,Cholesterol in IDL
IDL-CE,0.94 [0.92-0.96],0.002,**,Cholesteryl Esters in IDL
S-HDL-PL,0.94 [0.92-0.96],9.801e-04,***,Phospholipids in Small HDL
S-HDL-C%,0.94 [0.93-0.96],1.397e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.94 [0.93-0.96],7.375e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
DHA,0.94 [0.92-0.96],0.002,**,Docosahexaenoic Acid
XL-HDL-CE%,0.94 [0.93-0.96],2.085e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE%,0.94 [0.92-0.96],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.94 [0.92-0.96],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
Cholines,0.94 [0.92-0.96],1.576e-04,***,Total-Cholines
Omega-6%,0.94 [0.92-0.96],9.789e-07,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.94 [0.92-0.95],7.148e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-PL%,0.94 [0.92-0.95],1.750e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.94 [0.92-0.95],1.137e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-P,0.94 [0.92-0.95],1.073e-05,***,Concentration of Small HDL Particles
S-HDL-CE%,0.94 [0.92-0.95],6.877e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
PC,0.94 [0.92-0.95],2.459e-05,***,Phosphatidylcholines
