Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.10 [1.07-1.13],1.405e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.09 [1.07-1.12],8.054e-07,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.09 [1.06-1.12],5.307e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.09 [1.06-1.12],4.397e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.06-1.12],7.314e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [1.05-1.11],0.005,**,Triglycerides to Total-Lipids in Medium VLDL percentage
Glu,1.08 [1.05-1.11],4.135e-04,***,Glucose
L-HDL-PL%,1.08 [1.05-1.10],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
Glu-lactate,1.07 [1.04-1.10],0.019,*,Glucose-lactate
M-VLDL-CE%,0.94 [0.92-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.93 [0.91-0.96],0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.93 [0.91-0.95],5.533e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-L,0.93 [0.90-0.96],0.043,*,Total-Lipids in Very Small VLDL
L-LDL-FC%,0.93 [0.91-0.95],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.93 [0.91-0.95],0.001,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.93 [0.91-0.95],4.906e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-PL,0.93 [0.90-0.95],0.014,*,Phospholipids in Small VLDL
VLDL-C,0.93 [0.90-0.95],0.004,**,VLDL Cholesterol
M-VLDL-P,0.93 [0.90-0.95],0.006,**,Concentration of Medium VLDL Particles
XS-VLDL-P,0.93 [0.90-0.95],0.009,**,Concentration of Very Small VLDL Particles
M-VLDL-FC%,0.92 [0.90-0.95],1.222e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.92 [0.90-0.95],8.345e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL,0.92 [0.90-0.95],0.002,**,Phospholipids in Medium VLDL
M-VLDL-PL%,0.92 [0.90-0.95],8.455e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.92 [0.90-0.95],1.937e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.92 [0.90-0.95],9.625e-06,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE%,0.92 [0.90-0.95],1.135e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-CE,0.92 [0.90-0.95],4.574e-04,***,Cholesteryl Esters in Medium LDL
M-LDL-L,0.92 [0.90-0.95],2.017e-04,***,Total-Lipids in Medium LDL
S-VLDL-CE,0.92 [0.90-0.95],0.002,**,Cholesteryl Esters in Small VLDL
XS-VLDL-FC,0.92 [0.90-0.95],0.002,**,Free Cholesterol in Very Small VLDL
S-LDL-CE,0.92 [0.90-0.95],2.023e-04,***,Cholesteryl Esters in Small LDL
M-LDL-PL,0.92 [0.90-0.94],1.677e-04,***,Phospholipids in Medium LDL
ApoB/ApoA1,0.92 [0.90-0.94],1.648e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-L,0.92 [0.90-0.94],6.741e-05,***,Total-Lipids in Small LDL
M-LDL-C,0.92 [0.90-0.94],4.970e-05,***,Cholesterol in Medium LDL
S-VLDL-C,0.92 [0.89-0.94],2.838e-04,***,Cholesterol in Small VLDL
M-LDL-P,0.92 [0.89-0.94],9.971e-05,***,Concentration of Medium LDL Particles
S-VLDL-C%,0.92 [0.90-0.94],4.390e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
Total-CE,0.92 [0.90-0.94],7.663e-06,***,Total-Esterified Cholesterol
VLDL-CE,0.92 [0.89-0.94],6.101e-05,***,Cholesteryl Esters in VLDL
Total-C,0.92 [0.90-0.94],4.730e-06,***,Total-Cholesterol
LDL-CE,0.92 [0.89-0.94],8.288e-06,***,Cholesteryl Esters in LDL
S-VLDL-PL%,0.92 [0.89-0.94],3.320e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
LDL-L,0.92 [0.89-0.94],4.734e-06,***,Total-Lipids in LDL
S-VLDL-FC%,0.92 [0.89-0.94],3.969e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.92 [0.89-0.94],2.568e-05,***,Phospholipids in Small LDL
S-LDL-P,0.92 [0.89-0.94],4.088e-05,***,Concentration of Small LDL Particles
M-VLDL-FC,0.92 [0.89-0.94],4.797e-05,***,Free Cholesterol in Medium VLDL
S-LDL-C,0.92 [0.89-0.94],1.453e-05,***,Cholesterol in Small LDL
Total-FC,0.92 [0.89-0.94],4.026e-06,***,Total-Free Cholesterol
S-VLDL-FC,0.92 [0.89-0.94],3.313e-05,***,Free Cholesterol in Small VLDL
LDL-C,0.92 [0.89-0.94],1.413e-06,***,LDL Cholesterol
L-LDL-CE,0.91 [0.89-0.94],3.093e-06,***,Cholesteryl Esters in Large LDL
