Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.26 [1.19-1.33],2.797e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.24 [1.16-1.32],3.416e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.22 [1.15-1.29],1.382e-06,***,Glycoprotein Acetyls
M-HDL-TG%,1.20 [1.13-1.27],0.002,**,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.19 [1.13-1.27],6.230e-04,***,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.19 [1.12-1.26],2.993e-04,***,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,1.18 [1.12-1.25],5.901e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-TG%,1.18 [1.11-1.24],9.724e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.17 [1.11-1.24],0.006,**,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.17 [1.11-1.24],0.003,**,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.17 [1.10-1.23],0.043,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.87 [0.82-0.91],0.021,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.86 [0.82-0.91],0.005,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C%,0.85 [0.81-0.90],4.869e-05,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-C%,0.84 [0.80-0.89],1.338e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC%,0.84 [0.79-0.89],1.767e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE%,0.84 [0.80-0.88],6.657e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-P,0.83 [0.78-0.88],0.001,**,Total-Concentration of Lipoprotein Particles
HDL-P,0.81 [0.76-0.86],1.047e-05,***,Concentration of HDL Particles
M-HDL-PL,0.80 [0.75-0.85],1.446e-06,***,Phospholipids in Medium HDL
M-HDL-L,0.79 [0.74-0.84],3.502e-08,***,Total-Lipids in Medium HDL
HDL-FC,0.79 [0.74-0.85],7.980e-05,***,Free Cholesterol in HDL
HDL-PL,0.79 [0.74-0.84],2.726e-07,***,Phospholipids in HDL
ApoA1,0.79 [0.74-0.84],5.380e-08,***,Apolipoprotein A1
M-HDL-FC,0.78 [0.73-0.84],6.882e-07,***,Free Cholesterol in Medium HDL
HDL-L,0.78 [0.73-0.83],2.298e-08,***,Total-Lipids in HDL
HDL-size,0.77 [0.72-0.84],4.833e-05,***,Average Diameter for HDL Particles
M-HDL-P,0.77 [0.72-0.83],1.805e-08,***,Concentration of Medium HDL Particles
L-HDL-FC,0.77 [0.70-0.84],4.734e-04,***,Free Cholesterol in Large HDL
M-HDL-C,0.77 [0.72-0.82],2.591e-10,***,Cholesterol in Medium HDL
M-HDL-CE,0.76 [0.71-0.81],1.012e-10,***,Cholesteryl Esters in Medium HDL
L-HDL-L,0.76 [0.70-0.82],9.752e-07,***,Total-Lipids in Large HDL
L-HDL-PL,0.75 [0.70-0.82],1.383e-06,***,Phospholipids in Large HDL
HDL-C,0.75 [0.70-0.81],3.722e-10,***,HDL Cholesterol
L-HDL-C,0.75 [0.69-0.81],2.537e-06,***,Cholesterol in Large HDL
HDL-CE,0.75 [0.70-0.80],4.175e-11,***,Cholesteryl Esters in HDL
L-HDL-P,0.74 [0.68-0.81],1.560e-05,***,Concentration of Large HDL Particles
L-HDL-CE,0.74 [0.68-0.81],9.085e-07,***,Cholesteryl Esters in Large HDL
