Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.07 [1.06-1.08],8.105e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.07 [1.06-1.08],3.906e-26,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.07 [1.05-1.08],1.239e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.06 [1.05-1.07],4.381e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.06 [1.05-1.07],4.987e-19,***,Glycoprotein Acetyls
MUFA%,1.06 [1.05-1.07],1.623e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.06 [1.05-1.07],7.616e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.06 [1.04-1.07],1.036e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.05 [1.04-1.07],3.147e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.05 [1.04-1.07],6.152e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.05 [1.04-1.06],1.843e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.05 [1.04-1.06],4.374e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.04 [1.03-1.05],2.757e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.04 [1.02-1.05],0.011,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.04 [1.02-1.05],5.997e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.03 [1.02-1.05],0.005,**,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.97 [0.96-0.98],0.042,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-CE,0.97 [0.96-0.98],0.043,*,Cholesteryl Esters in Small VLDL
S-HDL-PL,0.97 [0.96-0.98],0.018,*,Phospholipids in Small HDL
S-VLDL-PL,0.97 [0.96-0.98],0.011,*,Phospholipids in Small VLDL
S-LDL-CE%,0.97 [0.96-0.98],0.005,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-P,0.97 [0.96-0.98],0.007,**,Concentration of Very Small VLDL Particles
VLDL-C,0.97 [0.96-0.98],0.002,**,VLDL Cholesterol
L-VLDL-CE%,0.97 [0.96-0.98],0.007,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-FC%,0.97 [0.96-0.98],7.837e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.97 [0.96-0.98],1.520e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC,0.97 [0.95-0.98],0.002,**,Free Cholesterol in Very Small VLDL
Omega-3%,0.97 [0.96-0.98],3.621e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.97 [0.96-0.98],4.460e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-P,0.97 [0.96-0.98],4.160e-04,***,Concentration of Medium VLDL Particles
M-HDL-L,0.97 [0.95-0.98],0.004,**,Total-Lipids in Medium HDL
S-VLDL-C,0.97 [0.95-0.98],5.325e-04,***,Cholesterol in Small VLDL
M-LDL-FC%,0.97 [0.96-0.98],1.952e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-FC%,0.97 [0.96-0.97],5.371e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,0.96 [0.95-0.98],3.244e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-PL,0.96 [0.95-0.98],1.042e-04,***,Phospholipids in Medium VLDL
IDL-FC%,0.96 [0.95-0.97],1.421e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-L,0.96 [0.95-0.98],7.676e-05,***,Total-Lipids in Small HDL
L-HDL-C%,0.96 [0.95-0.97],9.830e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-PL,0.96 [0.95-0.98],0.003,**,Phospholipids in HDL
XL-HDL-CE%,0.96 [0.95-0.97],4.308e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-C%,0.96 [0.95-0.98],7.527e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.96 [0.95-0.97],3.757e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,0.96 [0.95-0.97],2.668e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.96 [0.95-0.97],5.004e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
DHA%,0.96 [0.95-0.97],1.239e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,0.96 [0.95-0.97],6.473e-06,***,Cholesteryl Esters in VLDL
L-HDL-L,0.96 [0.95-0.98],0.032,*,Total-Lipids in Large HDL
M-HDL-P,0.96 [0.95-0.97],2.426e-04,***,Concentration of Medium HDL Particles
Omega-3,0.96 [0.95-0.97],2.102e-06,***,Omega-3 Fatty Acids
S-LDL-PL,0.96 [0.95-0.97],1.598e-07,***,Phospholipids in Small LDL
S-VLDL-FC,0.96 [0.95-0.97],4.134e-07,***,Free Cholesterol in Small VLDL
M-HDL-CE,0.96 [0.95-0.97],3.064e-05,***,Cholesteryl Esters in Medium HDL
M-VLDL-FC,0.96 [0.95-0.97],2.661e-07,***,Free Cholesterol in Medium VLDL
L-HDL-FC,0.96 [0.95-0.97],0.045,*,Free Cholesterol in Large HDL
S-LDL-P,0.96 [0.95-0.97],1.343e-07,***,Concentration of Small LDL Particles
M-HDL-C,0.96 [0.95-0.97],1.199e-05,***,Cholesterol in Medium HDL
LA%,0.96 [0.95-0.97],1.910e-08,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-CE,0.96 [0.94-0.97],0.031,*,Cholesteryl Esters in Very Large HDL
S-HDL-FC,0.96 [0.95-0.97],9.376e-08,***,Free Cholesterol in Small HDL
L-LDL-P,0.96 [0.95-0.97],1.777e-08,***,Concentration of Large LDL Particles
Omega-6,0.96 [0.95-0.97],4.742e-09,***,Omega-6 Fatty Acids
M-HDL-FC,0.96 [0.94-0.97],8.253e-06,***,Free Cholesterol in Medium HDL
HDL-L,0.96 [0.94-0.97],2.362e-06,***,Total-Lipids in HDL
S-LDL-L,0.96 [0.95-0.97],1.298e-09,***,Total-Lipids in Small LDL
S-LDL-CE,0.96 [0.95-0.97],1.274e-09,***,Cholesteryl Esters in Small LDL
L-HDL-C,0.96 [0.94-0.97],0.001,**,Cholesterol in Large HDL
M-VLDL-CE%,0.96 [0.95-0.97],2.887e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA,0.96 [0.95-0.97],2.338e-10,***,Linoleic Acid
LDL-P,0.96 [0.95-0.97],1.078e-09,***,Concentration of LDL Particles
L-HDL-P,0.96 [0.94-0.97],0.005,**,Concentration of Large HDL Particles
L-HDL-CE,0.96 [0.94-0.97],0.001,**,Cholesteryl Esters in Large HDL
Unsaturation,0.96 [0.95-0.97],5.934e-10,***,Degree of Unsaturation
ApoA1,0.96 [0.94-0.97],1.405e-07,***,Apolipoprotein A1
Phosphoglyc,0.96 [0.94-0.97],9.102e-10,***,Phosphoglycerides
Total-L,0.95 [0.94-0.96],7.708e-12,***,Total-Lipids in Lipoprotein Particles
M-LDL-P,0.95 [0.94-0.97],8.130e-11,***,Concentration of Medium LDL Particles
M-LDL-CE,0.95 [0.94-0.97],3.667e-11,***,Cholesteryl Esters in Medium LDL
ApoB,0.95 [0.94-0.96],3.217e-11,***,Apolipoprotein B
S-HDL-P,0.95 [0.94-0.97],2.259e-10,***,Concentration of Small HDL Particles
PUFA,0.95 [0.94-0.96],1.864e-11,***,Polyunsaturated Fatty Acids
S-VLDL-C%,0.95 [0.94-0.96],3.450e-12,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.95 [0.94-0.96],5.250e-10,***,Cholesterol in Very Small VLDL
PUFA/MUFA,0.95 [0.94-0.96],1.073e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-C%,0.95 [0.94-0.96],4.364e-13,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE,0.95 [0.94-0.96],4.160e-11,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.95 [0.94-0.96],2.553e-11,***,Cholesterol in Small HDL
M-VLDL-PL%,0.95 [0.94-0.96],9.676e-13,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-PL,0.95 [0.94-0.96],5.128e-12,***,Phospholipids in Medium LDL
S-LDL-C,0.95 [0.94-0.96],2.474e-12,***,Cholesterol in Small LDL
M-LDL-L,0.95 [0.94-0.96],1.591e-12,***,Total-Lipids in Medium LDL
M-VLDL-FC%,0.95 [0.94-0.96],2.076e-13,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
SM,0.95 [0.94-0.96],3.663e-11,***,Sphingomyelins
M-VLDL-C,0.95 [0.94-0.96],6.247e-13,***,Cholesterol in Medium VLDL
Total-PL,0.95 [0.94-0.96],2.982e-13,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-C,0.95 [0.94-0.96],4.637e-14,***,Cholesterol in Medium LDL
Cholines,0.95 [0.94-0.96],5.496e-13,***,Total-Cholines
Remnant-C,0.95 [0.94-0.96],9.123e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-P,0.95 [0.94-0.96],1.893e-11,***,Concentration of HDL Particles
HDL-FC,0.95 [0.94-0.96],2.243e-08,***,Free Cholesterol in HDL
XS-VLDL-CE,0.95 [0.94-0.96],9.153e-13,***,Cholesteryl Esters in Very Small VLDL
PC,0.95 [0.94-0.96],2.096e-13,***,Phosphatidylcholines
DHA,0.95 [0.94-0.96],1.189e-13,***,Docosahexaenoic Acid
Albumin,0.95 [0.94-0.96],1.004e-15,***,Albumin
HDL-CE,0.95 [0.94-0.96],3.169e-10,***,Cholesteryl Esters in HDL
LDL-CE,0.95 [0.94-0.96],6.398e-17,***,Cholesteryl Esters in LDL
S-LDL-FC,0.95 [0.94-0.96],3.370e-16,***,Free Cholesterol in Small LDL
HDL-C,0.95 [0.93-0.96],1.894e-10,***,HDL Cholesterol
M-VLDL-CE,0.95 [0.94-0.96],1.165e-15,***,Cholesteryl Esters in Medium VLDL
LDL-L,0.95 [0.94-0.96],1.347e-17,***,Total-Lipids in LDL
IDL-P,0.95 [0.94-0.96],1.157e-15,***,Concentration of IDL Particles
Non-HDL-C,0.95 [0.94-0.96],2.971e-18,***,Total-Cholesterol Minus HDL-C
LDL-PL,0.95 [0.94-0.96],1.789e-17,***,Phospholipids in LDL
L-LDL-FC%,0.95 [0.94-0.96],7.498e-19,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.95 [0.93-0.96],2.252e-17,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-PL,0.94 [0.93-0.96],2.093e-16,***,Phospholipids in IDL
Total-P,0.94 [0.93-0.96],7.291e-15,***,Total-Concentration of Lipoprotein Particles
S-VLDL-FC%,0.94 [0.93-0.95],5.150e-19,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.94 [0.93-0.96],2.202e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LDL-C,0.94 [0.93-0.95],2.041e-19,***,LDL Cholesterol
L-LDL-CE,0.94 [0.93-0.95],6.675e-19,***,Cholesteryl Esters in Large LDL
Total-FC,0.94 [0.93-0.95],5.415e-19,***,Total-Free Cholesterol
M-LDL-FC,0.94 [0.93-0.95],4.010e-19,***,Free Cholesterol in Medium LDL
L-LDL-L,0.94 [0.93-0.95],6.614e-20,***,Total-Lipids in Large LDL
XS-VLDL-C%,0.94 [0.93-0.95],1.407e-22,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C,0.94 [0.93-0.95],3.375e-21,***,Cholesterol in Large LDL
XS-VLDL-CE%,0.94 [0.93-0.95],1.347e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Clinical LDL-C,0.94 [0.93-0.95],9.681e-23,***,Clinical LDL Cholesterol
L-LDL-PL,0.94 [0.93-0.95],3.172e-21,***,Phospholipids in Large LDL
IDL-L,0.94 [0.93-0.95],2.654e-21,***,Total-Lipids in IDL
L-LDL-C%,0.94 [0.93-0.95],1.362e-24,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-C,0.94 [0.93-0.95],1.496e-23,***,Total-Cholesterol
LDL-FC,0.94 [0.93-0.95],3.268e-23,***,Free Cholesterol in LDL
M-LDL-C%,0.94 [0.93-0.95],9.915e-26,***,Cholesterol to Total-Lipids in Medium LDL percentage
