Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.44 [1.33-1.56],7.587e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.41 [1.34-1.48],2.252e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.40 [1.33-1.47],6.641e-35,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.39 [1.32-1.46],1.811e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.38 [1.31-1.46],7.401e-27,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.38 [1.30-1.46],1.163e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.36 [1.30-1.43],2.319e-28,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.36 [1.28-1.44],2.780e-19,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.36 [1.29-1.43],7.977e-23,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.35 [1.28-1.41],3.729e-29,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.34 [1.26-1.42],2.135e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.32 [1.26-1.39],3.703e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.30 [1.23-1.38],1.482e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.30 [1.20-1.41],9.876e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.29 [1.22-1.36],4.525e-15,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.27 [1.21-1.34],6.734e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.27 [1.20-1.34],6.103e-14,***,Triglycerides in Small HDL
TG/PG,1.27 [1.20-1.34],1.722e-11,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG,1.24 [1.18-1.30],5.707e-11,***,Triglycerides in Medium HDL
HDL-TG,1.23 [1.17-1.29],1.375e-10,***,Triglycerides in HDL
XS-VLDL-PL%,1.23 [1.17-1.30],9.474e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,1.23 [1.17-1.29],1.105e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL,1.21 [1.16-1.27],4.688e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.21 [1.15-1.27],4.391e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG,1.21 [1.15-1.27],3.280e-09,***,Triglycerides in Very Small VLDL
XXL-VLDL-TG,1.21 [1.15-1.26],2.665e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.20 [1.15-1.26],1.474e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-HDL-PL%,1.20 [1.14-1.27],1.472e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
XXL-VLDL-FC,1.20 [1.14-1.26],2.607e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-size,1.20 [1.13-1.27],2.552e-04,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.20 [1.14-1.26],3.578e-07,***,Triglycerides in Very Large VLDL
IDL-TG,1.19 [1.14-1.25],4.277e-07,***,Triglycerides in IDL
Total-TG,1.19 [1.13-1.26],1.530e-05,***,Total-Triglycerides
LDL-TG,1.19 [1.13-1.25],3.402e-07,***,Triglycerides in LDL
M-LDL-TG,1.19 [1.13-1.24],1.244e-07,***,Triglycerides in Medium LDL
XXL-VLDL-C,1.19 [1.13-1.25],3.794e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-TG,1.19 [1.13-1.25],1.320e-06,***,Triglycerides in Large LDL
S-LDL-TG,1.18 [1.13-1.24],1.719e-07,***,Triglycerides in Small LDL
Tyr,1.18 [1.12-1.25],1.586e-04,***,Tyrosine
VLDL-TG,1.18 [1.12-1.24],2.771e-04,***,Triglycerides in VLDL
L-HDL-TG,1.18 [1.11-1.24],0.002,**,Triglycerides in Large HDL
