Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.80 [1.73-1.86],4.955e-227,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Glu-lactate,1.76 [1.73-1.80],0.000e+00,***,Glucose-lactate
Glu,1.73 [1.69-1.77],0.000e+00,***,Glucose
M-VLDL-TG%,1.68 [1.63-1.72],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.64 [1.61-1.68],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.63 [1.59-1.68],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.59 [1.56-1.63],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.55 [1.52-1.58],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.51 [1.48-1.55],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.50 [1.47-1.53],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.45 [1.42-1.49],4.514e-226,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.44 [1.41-1.47],1.014e-242,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.38 [1.35-1.41],5.309e-187,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.37 [1.34-1.41],1.352e-130,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-TG%,1.34 [1.30-1.38],1.874e-94,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.34 [1.31-1.37],5.437e-131,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Sc-ala,1.33 [1.30-1.36],2.354e-128,***,Spectrometer-corrected alanine
TG/PG,1.32 [1.29-1.36],4.739e-118,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.32 [1.29-1.35],1.146e-119,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.29 [1.26-1.32],4.833e-104,***,Triglycerides to Total-Lipids in Large HDL percentage
