Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-size,1.62 [1.37-1.90],0.002,**,Average Diameter for HDL Particles
XL-HDL-PL,1.61 [1.36-1.89],0.004,**,Phospholipids in Very Large HDL
L-HDL-FC,1.57 [1.33-1.85],0.037,*,Free Cholesterol in Large HDL
L-HDL-P,1.56 [1.32-1.84],0.045,*,Concentration of Large HDL Particles
L-HDL-PL,1.56 [1.32-1.84],0.062,,Phospholipids in Large HDL
M-VLDL-CE%,0.99 [0.87-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.99 [0.87-1.14],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.84-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.87 [0.76-1.00],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-L,0.70 [0.61-0.82],0.912,,Total-Lipids in Medium LDL
