Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.09 [1.06-1.12],1.309e-07,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.06-1.12],1.538e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.06-1.11],3.472e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.06-1.11],4.826e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.08 [1.05-1.11],4.303e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.07 [1.05-1.10],0.012,*,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.07 [1.04-1.09],0.019,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.07 [1.04-1.09],0.009,**,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.94 [0.93-0.96],0.019,*,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.94 [0.92-0.96],0.018,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.94 [0.92-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.94 [0.91-0.96],0.021,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-C%,0.94 [0.91-0.96],7.852e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-P,0.93 [0.91-0.96],0.033,*,Concentration of VLDL Particles
L-LDL-FC%,0.93 [0.91-0.96],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-PL,0.93 [0.91-0.96],0.037,*,Phospholipids in Very Small VLDL
L-VLDL-CE,0.93 [0.91-0.96],0.037,*,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,0.93 [0.91-0.96],0.026,*,Cholesteryl Esters in Very Large VLDL
S-VLDL-CE%,0.93 [0.91-0.95],7.223e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-FC,0.93 [0.91-0.96],0.007,**,Free Cholesterol in VLDL
M-VLDL-L,0.93 [0.91-0.95],0.002,**,Total-Lipids in Medium VLDL
Total-PL,0.93 [0.91-0.95],0.001,**,Total-Phospholipids in Lipoprotein Particles
ApoB/ApoA1,0.93 [0.91-0.95],0.002,**,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-FC%,0.93 [0.91-0.95],9.292e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
SM,0.93 [0.90-0.95],0.001,**,Sphingomyelins
M-VLDL-PL%,0.93 [0.91-0.95],1.483e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-L,0.93 [0.91-0.95],2.691e-05,***,Total-Lipids in Lipoprotein Particles
S-VLDL-C%,0.93 [0.91-0.95],1.880e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL,0.93 [0.90-0.95],4.476e-04,***,Phospholipids in Small VLDL
XS-VLDL-L,0.93 [0.90-0.95],6.235e-04,***,Total-Lipids in Very Small VLDL
L-LDL-C%,0.93 [0.90-0.95],3.091e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.92 [0.90-0.95],4.568e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.92 [0.90-0.95],5.716e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.92 [0.90-0.95],3.262e-05,***,Phospholipids in Small LDL
M-VLDL-P,0.92 [0.90-0.95],8.365e-05,***,Concentration of Medium VLDL Particles
IDL-CE%,0.92 [0.90-0.94],2.965e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-P,0.92 [0.90-0.95],1.608e-04,***,Concentration of Very Small VLDL Particles
IDL-C%,0.92 [0.90-0.94],7.670e-08,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE,0.92 [0.90-0.95],7.566e-05,***,Cholesteryl Esters in Small VLDL
M-VLDL-PL,0.92 [0.90-0.94],1.122e-05,***,Phospholipids in Medium VLDL
M-LDL-PL,0.92 [0.90-0.94],6.839e-06,***,Phospholipids in Medium LDL
S-LDL-L,0.92 [0.90-0.94],2.811e-06,***,Total-Lipids in Small LDL
M-LDL-L,0.92 [0.90-0.94],1.774e-06,***,Total-Lipids in Medium LDL
VLDL-C,0.92 [0.90-0.94],4.319e-06,***,VLDL Cholesterol
M-LDL-CE,0.92 [0.90-0.94],2.373e-06,***,Cholesteryl Esters in Medium LDL
XS-VLDL-FC,0.92 [0.90-0.94],3.374e-05,***,Free Cholesterol in Very Small VLDL
S-VLDL-C,0.92 [0.90-0.94],1.021e-05,***,Cholesterol in Small VLDL
S-LDL-CE,0.92 [0.90-0.94],1.396e-06,***,Cholesteryl Esters in Small LDL
S-LDL-P,0.92 [0.90-0.94],2.561e-06,***,Concentration of Small LDL Particles
XS-VLDL-C%,0.92 [0.90-0.94],1.160e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C,0.92 [0.90-0.94],3.343e-07,***,Cholesterol in Medium LDL
S-LDL-FC,0.92 [0.90-0.94],6.850e-07,***,Free Cholesterol in Small LDL
M-LDL-P,0.92 [0.89-0.94],1.109e-06,***,Concentration of Medium LDL Particles
XS-VLDL-CE%,0.92 [0.90-0.94],5.029e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.92 [0.90-0.94],8.325e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC,0.92 [0.89-0.94],1.183e-06,***,Free Cholesterol in Small VLDL
LDL-L,0.92 [0.89-0.94],2.533e-08,***,Total-Lipids in LDL
S-LDL-C,0.92 [0.89-0.94],2.424e-07,***,Cholesterol in Small LDL
LDL-CE,0.92 [0.89-0.94],3.764e-08,***,Cholesteryl Esters in LDL
S-LDL-C%,0.92 [0.89-0.94],3.373e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC,0.91 [0.89-0.94],1.305e-07,***,Free Cholesterol in Medium LDL
L-LDL-CE,0.91 [0.89-0.94],3.759e-08,***,Cholesteryl Esters in Large LDL
L-LDL-P,0.91 [0.89-0.94],2.968e-07,***,Concentration of Large LDL Particles
M-VLDL-FC,0.91 [0.89-0.94],3.457e-07,***,Free Cholesterol in Medium VLDL
L-LDL-L,0.91 [0.89-0.94],1.069e-08,***,Total-Lipids in Large LDL
LDL-C,0.91 [0.89-0.94],6.971e-09,***,LDL Cholesterol
LDL-P,0.91 [0.89-0.94],1.431e-07,***,Concentration of LDL Particles
Total-CE,0.91 [0.89-0.93],4.590e-09,***,Total-Esterified Cholesterol
LDL-PL,0.91 [0.89-0.93],1.899e-08,***,Phospholipids in LDL
VLDL-CE,0.91 [0.89-0.94],5.978e-08,***,Cholesteryl Esters in VLDL
L-LDL-C,0.91 [0.89-0.93],5.965e-09,***,Cholesterol in Large LDL
Total-C,0.91 [0.89-0.93],1.966e-09,***,Total-Cholesterol
ApoB,0.91 [0.89-0.93],7.065e-09,***,Apolipoprotein B
Total-FC,0.91 [0.89-0.93],1.824e-09,***,Total-Free Cholesterol
Non-HDL-C,0.91 [0.89-0.93],2.300e-10,***,Total-Cholesterol Minus HDL-C
LDL-FC,0.91 [0.89-0.93],2.906e-09,***,Free Cholesterol in LDL
Clinical LDL-C,0.91 [0.89-0.93],7.071e-11,***,Clinical LDL Cholesterol
L-LDL-PL,0.91 [0.89-0.93],1.725e-09,***,Phospholipids in Large LDL
Remnant-C,0.91 [0.89-0.93],1.350e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
