Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.06 [1.04-1.08],1.284e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.05 [1.04-1.07],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.05 [1.03-1.07],0.003,**,Phospholipids to Total-Lipids in IDL percentage
L-LDL-PL%,1.02 [1.00-1.04],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.00 [0.98-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-L,0.95 [0.94-0.97],0.039,*,Total-Lipids in Small LDL
M-LDL-P,0.95 [0.94-0.97],0.046,*,Concentration of Medium LDL Particles
S-LDL-C,0.95 [0.93-0.97],0.005,**,Cholesterol in Small LDL
Remnant-C,0.95 [0.94-0.97],0.002,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-CE,0.95 [0.93-0.97],0.002,**,Cholesteryl Esters in Small LDL
LA,0.95 [0.93-0.97],4.202e-04,***,Linoleic Acid
S-LDL-C%,0.95 [0.93-0.96],3.725e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.95 [0.93-0.96],1.107e-04,***,Clinical LDL Cholesterol
Non-HDL-C,0.95 [0.93-0.96],9.954e-05,***,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.95 [0.93-0.96],1.872e-04,***,Cholesteryl Esters in Medium LDL
M-LDL-FC,0.95 [0.93-0.96],2.385e-04,***,Free Cholesterol in Medium LDL
M-LDL-PL,0.95 [0.93-0.96],2.371e-04,***,Phospholipids in Medium LDL
M-LDL-L,0.95 [0.93-0.96],1.157e-04,***,Total-Lipids in Medium LDL
M-LDL-C,0.95 [0.93-0.96],1.063e-04,***,Cholesterol in Medium LDL
IDL-PL,0.95 [0.93-0.96],3.020e-04,***,Phospholipids in IDL
LDL-PL,0.95 [0.93-0.96],5.384e-05,***,Phospholipids in LDL
LDL-FC,0.95 [0.93-0.96],5.211e-05,***,Free Cholesterol in LDL
LDL-L,0.95 [0.93-0.96],1.498e-05,***,Total-Lipids in LDL
LDL-C,0.94 [0.93-0.96],1.457e-05,***,LDL Cholesterol
LDL-CE,0.94 [0.93-0.96],1.284e-05,***,Cholesteryl Esters in LDL
S-LDL-CE%,0.94 [0.93-0.96],4.637e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-FA,0.94 [0.93-0.96],5.107e-06,***,Total-Fatty Acids
SFA,0.94 [0.93-0.96],3.313e-06,***,Saturated Fatty Acids
IDL-FC,0.94 [0.93-0.96],3.364e-05,***,Free Cholesterol in IDL
IDL-L,0.94 [0.93-0.96],8.219e-06,***,Total-Lipids in IDL
IDL-C,0.94 [0.93-0.96],7.298e-06,***,Cholesterol in IDL
